date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,353505046.00000000,28029415.09734000
2026-08-26,348365036.00000000,27078414.24828000
2026-08-27,335491532.00000000,26362924.58456000
2026-08-28,341722937.00000000,26893595.14190000
2026-08-29,344770842.00000000,26225107.87110786
2026-08-30,358485511.00000000,27057887.69947663
2026-08-31,375009074.00000000,27541742.67060238
2026-09-01,378056435.00000000,27817532.36818095
2026-09-02,384433807.00000000,28461141.71273344
2026-09-03,403451767.00000000,30077329.22985000
2026-09-04,369216881.00000000,29254644.80638711
2026-09-05,358573701.00000000,28101790.27828203
2026-09-06,362001889.00000000,29021810.90175337
2026-09-07,350415523.00000000,28585265.43000282
2026-09-08,337882992.00000000,27638828.74560000
2026-09-09,332495088.00000000,26265449.47656000
2026-09-10,340700863.00000000,26071264.75387435
2026-09-11,347970984.00000000,26000391.92448000
2026-09-12,351720980.00000000,26155938.19307820
2026-09-13,354950528.00000000,26491480.64240512
2026-09-14,363268613.00000000,27263309.40565000
2026-09-15,344157287.00000000,26730696.48129000
2026-09-16,347314261.00000000,25791657.74299569
2026-09-17,361550155.00000000,26700478.94675000
2026-09-18,362874470.00000000,27051290.20496280
2026-09-19,350464873.00000000,27753313.29287000
2026-09-20,349772853.00000000,28468012.50567000
2026-09-21,382628108.00000000,33085852.49876000
2026-09-22,375579298.00000000,35049060.08936000
2026-09-23,370584876.00000000,36707599.31015940
2026-09-24,341680691.00000000,30898184.88713000
2026-09-25,337527497.00000000,31400183.04591000
2026-09-26,346281010.00000000,33111958.07705640
