date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,8111290.12000000,802693270.27520000
2026-08-26,8239535.91000000,795609587.46960000
2026-08-27,8328645.61000000,849903968.56499830
2026-08-28,9158327.00000000,999062018.21932710
2026-08-29,8757631.45000000,911669433.94500000
2026-08-30,8565689.41000000,904134582.78968850
2026-08-31,8273107.42000000,841357116.72840980
2026-09-01,8244860.81000000,849220750.08348720
2026-09-02,8414029.99000000,840768845.92827770
2026-09-03,8670082.07000000,870389539.00730000
2026-09-04,8490959.37000000,882112417.08550990
2026-09-05,8247746.28000000,840128183.55001800
2026-09-06,8032075.96000000,828207308.49056790
2026-09-07,8154100.72000000,868509269.70215800
2026-09-08,7921158.81000000,821776347.27827200
2026-09-09,7892787.23000000,815561704.47590000
2026-09-10,7918294.21000000,804155791.82644370
2026-09-11,8088705.52000000,797564712.04450510
2026-09-12,7787097.61000000,797456811.94454970
2026-09-13,7971184.85000000,810753567.58515610
2026-09-14,7906332.91000000,784571721.47985480
2026-09-15,8026304.69000000,822868162.11750150
2026-09-16,8174076.00000000,791577519.84000000
2026-09-17,8084750.51000000,797237247.79110000
2026-09-18,8261965.16000000,839393045.27448550
2026-09-19,8621973.38000000,971868839.39360000
2026-09-20,8403762.60000000,933153799.10400000
2026-09-21,8000163.92000000,888818211.51200000
2026-09-22,8235458.96000000,978983263.86089970
2026-09-23,8228935.81000000,975129529.99318490
2026-09-24,8070782.36000000,927655724.45840000
