date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,207141152.00000000,3676859.01857600
2026-08-26,191187377.00000000,3362985.96143000
2026-08-27,189632173.00000000,3401280.58136260
2026-08-28,181425599.00000000,3202161.82235000
2026-08-29,184851518.00000000,3090717.38096000
2026-08-30,181255037.00000000,2999770.86235000
2026-08-31,180917903.00000000,2914325.08637065
2026-09-01,177150302.00000000,2896722.76523756
2026-09-02,183595005.00000000,2979746.93115000
2026-09-03,181343076.00000000,2938802.36731776
2026-09-04,179290774.00000000,3087387.12828000
2026-09-05,180987011.00000000,3050637.42313116
2026-09-06,173502847.00000000,3156016.78693000
2026-09-07,184701279.00000000,3623839.09398000
2026-09-08,179790978.00000000,3473561.69496000
2026-09-09,170301890.00000000,3300450.62820000
2026-09-10,159987713.00000000,2997929.76005050
2026-09-11,164469146.00000000,2908636.84701000
2026-09-12,166961698.00000000,2928361.25662576
2026-09-13,165864430.00000000,3016330.90905360
2026-09-14,160758290.00000000,2943484.28990000
2026-09-15,167737779.00000000,3069601.35570000
2026-09-16,166251792.00000000,2867843.41200000
2026-09-17,162815736.00000000,2956733.76576000
2026-09-18,163849476.00000000,3106458.26236872
2026-09-19,155610304.00000000,3190809.51285952
2026-09-20,151819290.00000000,3122922.79530000
2026-09-21,163794457.00000000,3633418.04279503
2026-09-22,153021905.00000000,3606726.30085000
2026-09-23,148389368.00000000,3775025.52192000
2026-09-24,155186773.00000000,3861046.91224000
2026-09-25,160875235.00000000,4216732.95963200
2026-09-26,159677753.00000000,4512774.33262528
