date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,10288825.70000000,2359654.30772352
2026-08-26,10448105.70000000,2396442.82401263
2026-08-27,10495326.00000000,2464891.75240164
2026-08-28,10611863.20000000,2540480.05008000
2026-08-29,10344612.00000000,2351847.53820000
2026-08-30,10518547.80000000,2396651.11623000
2026-08-31,10277476.90000000,2273666.99570520
2026-09-01,11127367.30000000,2476406.05234026
2026-09-02,11059314.20000000,2481710.10648000
2026-09-03,10995369.30000000,2424478.93065000
2026-09-04,10563822.60000000,2403348.87016950
2026-09-05,10385746.10000000,2375789.79124359
2026-09-06,10510825.90000000,2492116.82089000
2026-09-07,10532465.30000000,2497247.52263000
2026-09-08,10407088.20000000,2458519.52163582
2026-09-09,10411178.60000000,2433612.99775000
2026-09-10,10417146.60000000,2354275.13160000
2026-09-11,10164939.80000000,2234622.24710775
2026-09-12,10123643.60000000,2288295.85763372
2026-09-13,10389760.40000000,2418736.22112000
2026-09-14,12024440.30000000,2967045.67457538
2026-09-15,11926306.50000000,2882588.28105000
2026-09-16,11121968.30000000,2534696.57557000
2026-09-17,10832334.40000000,2489270.44512000
2026-09-18,10901709.10000000,2542278.56212000
2026-09-19,10567152.80000000,2613256.88744000
2026-09-20,10315617.80000000,2631514.10078000
2026-09-21,10192261.80000000,2543988.54528000
2026-09-22,10242491.40000000,2688653.99250000
2026-09-23,9881138.40000000,2703942.69400819
2026-09-24,9592223.00000000,2516040.09290000
2026-09-25,9429675.10000000,2543719.73438969
