date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,82950917.90000000,7602451.62553500
2026-08-26,84082785.80000000,7478322.96905200
2026-08-27,85659004.10000000,7727298.75986100
2026-08-28,83251441.20000000,7583373.77890800
2026-08-29,82048949.00000000,7144001.98943000
2026-08-30,84420218.20000000,7405341.54050400
2026-08-31,84151116.00000000,7115285.69239572
2026-09-01,86960845.30000000,7438874.19732884
2026-09-02,89903730.70000000,7915663.87321220
2026-09-03,88794001.50000000,8271551.04539159
2026-09-04,85866045.30000000,8009584.70558400
2026-09-05,84585153.00000000,7643960.27661000
2026-09-06,84933213.20000000,8015996.66181600
2026-09-07,85573051.90000000,8266867.68465984
2026-09-08,84740126.90000000,8249548.80486094
2026-09-09,86956038.20000000,8757342.60712200
2026-09-10,84891304.40000000,8395750.00516000
2026-09-11,85093715.20000000,7761397.76339200
2026-09-12,79213491.50000000,7404505.67414487
2026-09-13,77225126.40000000,7151818.95590400
2026-09-14,79532850.80000000,7516649.72910800
2026-09-15,77687840.20000000,7456825.39016329
2026-09-16,78338917.10000000,6949703.07097826
2026-09-17,88244904.30000000,7837029.95088300
2026-09-18,90633626.40000000,8190073.20885797
2026-09-19,84265860.30000000,8245414.43035500
2026-09-20,89001051.60000000,9345110.41800000
2026-09-21,85471988.30000000,9294138.53575370
2026-09-22,89063601.10000000,10015201.94369500
2026-09-23,84566411.90000000,9482004.70596691
2026-09-24,83269136.90000000,8678309.44771800
2026-09-25,84540441.20000000,9569977.94384000
