date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,12986201.10000000,2982930.39267000
2026-08-26,13448824.60000000,3001777.65072000
2026-08-27,13564277.30000000,3087229.51348000
2026-08-28,13571010.60000000,3126760.84224000
2026-08-29,13925492.70000000,3066393.49254000
2026-08-30,13932836.00000000,3054723.85613368
2026-08-31,14059354.00000000,2961943.57824742
2026-09-01,13905630.50000000,2954351.59837721
2026-09-02,13847854.10000000,2962155.41958244
2026-09-03,13866911.50000000,3015055.66563669
2026-09-04,13979510.90000000,3190124.38738000
2026-09-05,13995319.60000000,3216433.32078357
2026-09-06,14017059.50000000,3343757.34888324
2026-09-07,13812531.80000000,3321371.20352558
2026-09-08,13832474.00000000,3249248.14260000
2026-09-09,13576164.90000000,3384754.85668510
2026-09-10,15001213.10000000,3950147.03572410
2026-09-11,14790001.10000000,3740391.27819000
2026-09-12,15010286.40000000,3759409.08566093
2026-09-13,15542171.30000000,4134217.56580000
2026-09-14,14411900.00000000,4084006.60694100
2026-09-15,14340119.60000000,3905367.80889417
2026-09-16,13663689.00000000,3406883.03654205
2026-09-17,13520578.80000000,3419354.37852000
2026-09-18,14009502.60000000,3562616.51118000
2026-09-19,13778302.90000000,4065049.21708969
2026-09-20,18535127.70000000,6783856.73820000
2026-09-21,15310814.80000000,5355702.19433187
2026-09-22,14115863.80000000,4790381.55991553
2026-09-23,14347428.90000000,4978557.82830000
2026-09-24,14644019.80000000,4750520.02312000
2026-09-25,14577038.50000000,4822084.33580000
2026-09-26,14544972.00000000,4824567.21240000
