date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,47210424.00000000,9954605.88398640
2026-08-26,47844067.00000000,10114235.76380000
2026-08-27,49216973.00000000,10812400.51206185
2026-08-28,52608892.00000000,12568264.29880000
2026-08-29,52574036.00000000,11608347.14880000
2026-08-30,53699937.00000000,11773320.78870801
2026-08-31,50477916.00000000,10340045.72807136
2026-09-01,50736376.00000000,11344653.67360000
2026-09-02,49498859.00000000,10520359.28981519
2026-09-03,52250847.00000000,11683289.38920000
2026-09-04,55011944.00000000,12594940.56924480
2026-09-05,56115264.00000000,12160177.70880000
2026-09-06,55207719.00000000,12135341.21191560
2026-09-07,78748417.00000000,21695188.88350000
2026-09-08,68203080.00000000,17290762.99790400
2026-09-09,64982287.00000000,15628240.02350000
2026-09-10,62133342.00000000,14482752.02279274
2026-09-11,60288677.00000000,13528779.11880000
2026-09-12,60152741.00000000,14731406.27090000
2026-09-13,60443688.00000000,14667241.75704168
2026-09-14,59346605.00000000,13665164.69741730
2026-09-15,59466328.00000000,14194612.49360000
2026-09-16,57001356.00000000,12295425.05473248
2026-09-17,57965762.00000000,12683413.02772940
2026-09-18,58808260.00000000,13994678.08293800
2026-09-19,57176373.00000000,15174453.87446544
2026-09-20,56898968.00000000,16011593.77713392
2026-09-21,59147851.00000000,17697590.64308536
2026-09-22,55023362.00000000,16426369.66205452
2026-09-23,53880084.00000000,16277086.09066392
2026-09-24,54522033.00000000,15809857.50087270
2026-09-25,54433766.00000000,16391347.10191892
2026-09-26,58974473.00000000,20145972.49018608
