date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,6170104.90000000,1130980.22817000
2026-08-26,6212894.50000000,1094403.97559069
2026-08-27,6345150.40000000,1117380.98544000
2026-08-28,6422674.60000000,1118187.64786000
2026-08-29,6500887.10000000,1137986.33268000
2026-08-30,8659384.00000000,1597279.92457752
2026-08-31,7677157.80000000,1322006.57316000
2026-09-01,7202866.80000000,1295795.73732000
2026-09-02,6822588.90000000,1226844.89503868
2026-09-03,6609084.70000000,1187978.61282910
2026-09-04,6644103.60000000,1212571.03186499
2026-09-05,6461511.30000000,1195379.59050000
2026-09-06,6189846.10000000,1198354.20496000
2026-09-07,5879512.50000000,1133570.01000000
2026-09-08,6180419.00000000,1191146.15886357
2026-09-09,6118750.60000000,1188567.30405000
2026-09-10,5907824.40000000,1139918.49898762
2026-09-11,6060989.90000000,1075219.60826000
2026-09-12,6305082.70000000,1124511.49954500
2026-09-13,6097383.40000000,1146917.81754000
2026-09-14,6149788.60000000,1177684.51690000
2026-09-15,6144158.20000000,1169847.72128000
2026-09-16,6221654.00000000,1120218.07296446
2026-09-17,6221778.50000000,1132674.77592500
2026-09-18,6220988.40000000,1149692.28124001
2026-09-19,5882286.20000000,1173516.09690000
2026-09-20,6614522.80000000,1424106.75884000
2026-09-21,5898530.10000000,1200940.72836000
2026-09-22,6310925.10000000,1361266.54407000
2026-09-23,6354723.40000000,1421551.62458000
2026-09-24,6121783.60000000,1289859.80452000
2026-09-25,6012901.50000000,1311413.81715000
2026-09-26,5931737.70000000,1327404.26250600
