date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,184743508.00000000,12608402.64551020
2026-08-26,183219212.00000000,12220835.03631144
2026-08-27,182749247.00000000,12598733.08818000
2026-08-28,181110042.00000000,12449069.62297920
2026-08-29,181863560.00000000,12199407.60480000
2026-08-30,182302368.00000000,12473689.50985344
2026-08-31,185251456.00000000,12790531.16829696
2026-09-01,184353631.00000000,12482584.35501000
2026-09-02,187478742.00000000,13723978.22881470
2026-09-03,181676859.00000000,12314057.50302000
2026-09-04,184342660.00000000,12638726.32939300
2026-09-05,191728563.00000000,12984820.76374626
2026-09-06,194126651.00000000,13705341.56060000
2026-09-07,191883244.00000000,13450017.61153120
2026-09-08,193858663.00000000,13349107.53418000
2026-09-09,194452821.00000000,13093465.14580932
2026-09-10,199311694.00000000,12454640.95571244
2026-09-11,199887889.00000000,11920138.35917268
2026-09-12,222500589.00000000,13675785.10231956
2026-09-13,221486485.00000000,13947003.96045000
2026-09-14,214171567.00000000,13305961.16251786
2026-09-15,210051691.00000000,13218552.91463000
2026-09-16,207952646.00000000,12691349.98538000
2026-09-17,214987753.00000000,12299963.16985967
2026-09-18,216495723.00000000,12832344.49450731
2026-09-19,248922873.00000000,17301239.91259866
2026-09-20,233954756.00000000,16225473.55105824
2026-09-21,231803217.00000000,16467268.08322962
2026-09-22,226623572.00000000,15984950.30691300
2026-09-23,221769636.00000000,15382786.89527316
2026-09-24,233298858.00000000,16325150.57924166
2026-09-25,231055255.00000000,16926900.03157050
