date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,160646841.00000000,7992180.33975000
2026-08-26,164827784.00000000,8183699.47560000
2026-08-27,159094291.00000000,7924486.63471000
2026-08-28,172263921.00000000,8437671.17297547
2026-08-29,174637844.00000000,8318000.50972000
2026-08-30,172010708.00000000,8291509.56254260
2026-08-31,184707878.00000000,8701159.61030304
2026-09-01,171024392.00000000,8467417.64792000
2026-09-02,179467174.00000000,9341266.40670000
2026-09-03,196032879.00000000,11234644.29549000
2026-09-04,182901283.00000000,10154556.68830039
2026-09-05,170333421.00000000,9260796.44631744
2026-09-06,170568902.00000000,9401757.87824000
2026-09-07,167010042.00000000,9377613.85830000
2026-09-08,164006624.00000000,8861277.89472000
2026-09-09,158436738.00000000,8445359.41337340
2026-09-10,156928440.00000000,8172833.15520000
2026-09-11,150814011.00000000,7682465.72034000
2026-09-12,147749318.00000000,7508620.34076000
2026-09-13,147677222.00000000,8101559.10797002
2026-09-14,148351356.00000000,8337665.16261540
2026-09-15,142173218.00000000,7963121.94018000
2026-09-16,145339173.00000000,7657921.02537000
2026-09-17,147925547.00000000,7800114.09331000
2026-09-18,152169203.00000000,8541257.36439000
2026-09-19,147471966.00000000,8861590.43694000
2026-09-20,145177046.00000000,8858703.34692000
2026-09-21,142297656.00000000,8765159.94378816
2026-09-22,143003982.00000000,9097434.27150030
2026-09-23,160627835.00000000,10799009.34705000
2026-09-24,134801567.00000000,8427354.51573158
2026-09-25,136836300.00000000,9328130.57100000
