date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,232859.93400000,4571376.58184835
2026-08-26,239331.56000000,4575992.07878264
2026-08-27,241934.80700000,4738045.21191783
2026-08-28,243523.13800000,4723144.87201818
2026-08-29,229838.23800000,4186797.86819494
2026-08-30,228124.22400000,4190641.99488000
2026-08-31,236180.67800000,4253614.01078000
2026-09-01,239440.85600000,4590927.87957004
2026-09-02,226652.23100000,4306392.38900000
2026-09-03,225563.47600000,4335510.93092847
2026-09-04,211900.66700000,4236961.67910869
2026-09-05,222030.94100000,4326277.65682992
2026-09-06,210257.67200000,4241948.98044884
2026-09-07,208302.17100000,4385924.21090353
2026-09-08,204710.34200000,4312119.37161178
2026-09-09,207136.00300000,4313493.62352103
2026-09-10,204484.66500000,4110682.91267261
2026-09-11,204447.16200000,4117565.84268000
2026-09-12,200573.19400000,4020498.13190159
2026-09-13,202471.62800000,4060570.65383812
2026-09-14,199858.23300000,3875251.13787000
2026-09-15,195407.03800000,3820207.59290000
2026-09-16,189304.84500000,3552245.31592281
2026-09-17,189921.95400000,3658841.48874622
2026-09-18,193514.44100000,3768485.92718710
2026-09-19,199797.47800000,4240704.58739066
2026-09-20,189974.37200000,4040754.89244000
2026-09-21,193259.61300000,4300026.38925000
2026-09-22,187505.55300000,4243250.66439000
2026-09-23,188024.90700000,4380980.33310000
2026-09-24,184121.05300000,4013838.95540000
2026-09-25,206797.62900000,4954871.19084000
2026-09-26,204166.21800000,4950003.99579810
