date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,273092683.00000000,94211513.78134000
2026-08-26,248187600.00000000,83406339.32929200
2026-08-27,255577396.00000000,85838224.22056000
2026-08-28,249474619.00000000,84202942.83746852
2026-08-29,252866479.00000000,86270456.64043000
2026-08-30,253574622.00000000,86402385.29947121
2026-08-31,247870932.00000000,83267282.18676000
2026-09-01,261396605.00000000,86841180.11310000
2026-09-02,310120249.00000000,99796696.12820000
2026-09-03,302861499.00000000,98432594.81250640
2026-09-04,278422232.00000000,92005445.12576208
2026-09-05,285698132.00000000,94620364.33708000
2026-09-06,278037910.00000000,92758145.61667900
2026-09-07,274496261.00000000,91923217.29991387
2026-09-08,279993936.00000000,93621572.38032000
2026-09-09,283850781.00000000,96097196.52271450
2026-09-10,285007266.00000000,96566161.86612000
2026-09-11,290292053.00000000,98641239.60940000
2026-09-12,296681748.00000000,100397103.52320000
2026-09-13,295339691.00000000,100313794.71740416
2026-09-14,297743854.00000000,100652309.84470000
2026-09-15,303096354.00000000,102367762.59996000
2026-09-16,307603612.00000000,102358177.92912000
2026-09-17,296785964.00000000,99562787.34308000
2026-09-18,302121504.00000000,101118091.51416384
2026-09-19,298304238.00000000,100900713.45462546
2026-09-20,301873325.00000000,102575254.76096925
2026-09-21,292736623.00000000,100244872.62106527
2026-09-22,288189334.00000000,99308151.09247562
2026-09-23,290261463.00000000,99222807.25765683
2026-09-24,292310843.00000000,99970308.30600000
