date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,3313248.00000000,1228253.50343040
2026-08-26,3295972.00000000,1203688.97440000
2026-08-27,3340042.00000000,1246013.79043986
2026-08-28,3319289.00000000,1242409.87270000
2026-08-29,3479939.00000000,1267741.77770000
2026-08-30,3399668.00000000,1249179.99333568
2026-08-31,3326182.00000000,1201084.32020000
2026-09-01,3465225.00000000,1264980.38625000
2026-09-02,3454045.00000000,1240162.31906665
2026-09-03,3294941.00000000,1181188.90134960
2026-09-04,3465866.00000000,1287222.63240000
2026-09-05,3572162.00000000,1345990.64160000
2026-09-06,3803577.00000000,1489245.84428448
2026-09-07,3579523.00000000,1420712.67870000
2026-09-08,3533415.00000000,1373513.91957855
2026-09-09,3552305.00000000,1379360.03150000
2026-09-10,3750964.00000000,1414554.72891460
2026-09-11,3769437.00000000,1332872.92320000
2026-09-12,3729039.00000000,1375642.48710000
2026-09-13,3704957.00000000,1429285.23296179
2026-09-14,3545293.00000000,1296868.17940000
2026-09-15,3533547.00000000,1295776.06637430
2026-09-16,3561348.00000000,1249195.19842908
2026-09-17,3491959.00000000,1244883.38350000
2026-09-18,3365142.00000000,1248580.64981694
2026-09-19,3417365.00000000,1319786.36300000
2026-09-20,3422701.00000000,1335578.55766087
2026-09-21,3495720.00000000,1355104.21725240
2026-09-22,3657715.00000000,1479545.71750000
2026-09-23,3561498.00000000,1487130.16552002
2026-09-24,3611523.00000000,1403437.83780000
2026-09-25,3726964.00000000,1519110.52640000
