date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,103853.58300000,46034139.20058000
2026-08-26,103787.55500000,45648687.56763011
2026-08-27,102825.89100000,45026045.03652685
2026-08-28,97201.05300000,44225507.10447000
2026-08-29,93966.30400000,44441153.17081502
2026-08-30,91962.31800000,43364831.05290000
2026-08-31,100733.34300000,49151827.38342000
2026-09-01,99364.68200000,51861491.27983045
2026-09-02,96586.64400000,48821634.84458405
2026-09-03,102608.78300000,50729782.31520000
2026-09-04,101602.78800000,52974849.39280106
2026-09-05,93707.50600000,48896576.63080000
2026-09-06,90455.32000000,50365522.17600000
2026-09-07,88768.47100000,47999622.27455841
2026-09-08,83642.28400000,43464314.58440782
2026-09-09,81460.18400000,40777430.06473891
2026-09-10,77900.21900000,39969348.54617915
2026-09-11,76488.19500000,38899601.33115000
2026-09-12,77103.28000000,40325015.44000000
2026-09-13,80676.02600000,43544885.03350000
2026-09-14,78697.94800000,40763176.12556000
2026-09-15,75435.61300000,38856129.90017000
2026-09-16,75368.27400000,38224527.52458000
2026-09-17,75112.56800000,37490923.54682829
2026-09-18,78131.78200000,40486021.45384935
2026-09-19,94876.83200000,53763179.70985120
2026-09-20,91728.91500000,50279370.17895000
2026-09-21,92992.32500000,52448601.22325000
2026-09-22,91555.38000000,54271282.60260000
2026-09-23,92572.69700000,53235780.86379000
2026-09-24,92152.02200000,51076179.71372000
