date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,31466456.00000000,2297995.28168000
2026-08-26,29480660.00000000,2152270.07567220
2026-08-27,28701082.00000000,2262966.08539364
2026-08-28,28804504.00000000,2228604.47448000
2026-08-29,29389533.00000000,2236543.46130000
2026-08-30,29461583.00000000,2248066.09081500
2026-08-31,28950162.00000000,2130075.91252908
2026-09-01,29538432.00000000,2207111.63904000
2026-09-02,31426959.00000000,2338165.74960000
2026-09-03,31432001.00000000,2408760.59327402
2026-09-04,31563513.00000000,2480245.38541863
2026-09-05,31397363.00000000,2421364.63456000
2026-09-06,31980242.00000000,2558176.94976564
2026-09-07,31480362.00000000,2533539.53376000
2026-09-08,31146436.00000000,2503861.99004000
2026-09-09,31746050.00000000,2558731.63000000
2026-09-10,30306896.00000000,2466997.70012384
2026-09-11,30114780.00000000,2326656.76033140
2026-09-12,30168227.00000000,2311190.58561043
2026-09-13,30282381.00000000,2369293.48944000
2026-09-14,29712582.00000000,2409987.52602000
2026-09-15,30180713.00000000,2430754.62502000
2026-09-16,30940729.00000000,2353661.25503000
2026-09-17,30951421.00000000,2343951.11233000
2026-09-18,31967452.00000000,2519197.61225616
2026-09-19,33946533.00000000,3116291.72940000
2026-09-20,32460459.00000000,2918279.66129340
2026-09-21,31922031.00000000,2832545.55723075
2026-09-22,30839922.00000000,2868312.89709378
2026-09-23,29775005.00000000,2919005.71617720
2026-09-24,29631161.00000000,2716881.15209000
