date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,617965355.00000000,3497065.94394500
2026-08-26,590368860.00000000,3356807.81951700
2026-08-27,721989780.00000000,4842479.31313140
2026-08-28,891179401.00000000,6354367.57115629
2026-08-29,848297683.00000000,5858343.79879800
2026-08-30,772056245.00000000,5461232.49575690
2026-08-31,778180953.00000000,5221275.14043927
2026-09-01,727156314.00000000,4875299.49440754
2026-09-02,739584333.00000000,4896787.86879300
2026-09-03,735122356.00000000,4787601.96302696
2026-09-04,703821459.00000000,4762759.81305300
2026-09-05,718464820.00000000,4908400.77262780
2026-09-06,704593253.00000000,4881422.05678400
2026-09-07,694786423.00000000,4917003.51557100
2026-09-08,659148898.00000000,4727013.81562822
2026-09-09,782272323.00000000,6298856.74479600
2026-09-10,684449336.00000000,5110050.83112248
2026-09-11,729511015.00000000,5553913.25939800
2026-09-12,607529655.00000000,4432712.54647995
2026-09-13,627677025.00000000,4714168.29626250
2026-09-14,658829796.00000000,5055313.02577332
2026-09-15,683805694.00000000,5224959.30785400
2026-09-16,692369129.00000000,4888236.82980064
2026-09-17,681641671.00000000,4886689.13939900
2026-09-18,702196568.00000000,5166762.34734400
2026-09-19,683271907.00000000,5370517.18902000
2026-09-20,776105219.00000000,6828173.71676200
2026-09-21,725078114.00000000,6114358.96114666
2026-09-22,707317050.00000000,6586536.36960000
2026-09-23,702068155.00000000,6519067.89461560
2026-09-24,705035991.00000000,6192331.10895300
