date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,940.87200000,2188468.27200000
2026-08-26,908.11600000,2049148.61873031
2026-08-27,896.65600000,2099968.35200000
2026-08-28,916.56500000,2142928.97000000
2026-08-29,945.62300000,2152710.75950000
2026-08-30,959.60100000,2169178.06050000
2026-08-31,942.03600000,2088074.31159375
2026-09-01,933.10300000,2083618.99900000
2026-09-02,940.37100000,2090444.73300000
2026-09-03,956.31800000,2102943.28200000
2026-09-04,969.07700000,2244866.87050000
2026-09-05,926.63400000,2103459.18000000
2026-09-06,963.71700000,2223295.11900000
2026-09-07,940.52900000,2197805.46477684
2026-09-08,974.25100000,2219954.71456134
2026-09-09,984.73600000,2212209.42400000
2026-09-10,977.37200000,2143557.30773386
2026-09-11,992.08000000,2102852.03783003
2026-09-12,973.13000000,2120450.27000000
2026-09-13,973.65300000,2138628.81450000
2026-09-14,984.53100000,2125733.69979672
2026-09-15,958.56800000,2072424.01600000
2026-09-16,989.59400000,2018771.76000000
2026-09-17,956.65000000,1973568.95000000
2026-09-18,936.98400000,1968005.65283179
2026-09-19,927.65300000,2067738.53700000
2026-09-20,974.21000000,2181743.29500000
2026-09-21,995.58100000,2177335.64700000
2026-09-22,977.61800000,2266118.52400000
2026-09-23,1000.49700000,2360172.42300000
2026-09-24,977.74000000,2253690.70000000
