date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,5733350.00000000,5557909.49000000
2026-08-26,5685635.00000000,5360416.67800000
2026-08-27,5908373.00000000,5610591.00080000
2026-08-28,6028271.00000000,5664526.27323149
2026-08-29,6015171.00000000,5446067.06999547
2026-08-30,5801289.00000000,5218259.45550000
2026-08-31,5699356.00000000,4979977.30135620
2026-09-01,5613704.00000000,5040807.03771384
2026-09-02,5696507.00000000,5176135.98454602
2026-09-03,5698517.00000000,5250738.64624815
2026-09-04,5756010.00000000,5504493.48755670
2026-09-05,5760044.00000000,5360872.95080000
2026-09-06,5763225.00000000,5473645.70848875
2026-09-07,5693327.00000000,5487395.43401437
2026-09-08,5765931.00000000,5574502.09080000
2026-09-09,5808252.00000000,5544110.93695128
2026-09-10,5335441.00000000,4947020.89520000
2026-09-11,5220496.00000000,4644176.10737248
2026-09-12,5516260.00000000,5048370.82680000
2026-09-13,5314990.00000000,4951444.68400000
2026-09-14,5351398.00000000,5015330.20560000
2026-09-15,5211805.00000000,4957468.91600000
2026-09-16,5075612.00000000,4612208.62440000
2026-09-17,4971182.00000000,4604805.88660000
2026-09-18,5184542.00000000,4921685.72060000
2026-09-19,5508360.00000000,5614120.51200000
2026-09-20,5930207.00000000,6089651.58607795
2026-09-21,5597986.00000000,5673881.36695332
2026-09-22,5669888.00000000,6141622.68160000
2026-09-23,5940031.00000000,6721823.96264299
2026-09-24,5727890.00000000,5914046.42500000
2026-09-25,5645872.00000000,6078365.16054096
