date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,9860408.28000000,15004217.06411248
2026-08-26,10288215.04000000,15653519.18336000
2026-08-27,10526431.87000000,15905438.55557000
2026-08-28,10664422.34000000,16657827.69508000
2026-08-29,10579990.34000000,15668965.69354000
2026-08-30,10491939.17000000,15748400.69417000
2026-08-31,10528030.36000000,15327779.40438168
2026-09-01,10468645.01000000,15373994.84707810
2026-09-02,10846690.00000000,15857860.78000000
2026-09-03,11045891.30000000,16060725.95020000
2026-09-04,10788490.91000000,16251073.79508630
2026-09-05,10663006.83000000,15919869.19719000
2026-09-06,10764890.72000000,16740174.00574413
2026-09-07,10696625.87000000,17077163.20145500
2026-09-08,10459757.90000000,17038945.61910000
2026-09-09,11179143.48000000,20759669.44236000
2026-09-10,11684063.32000000,21685621.52192000
2026-09-11,11154122.69000000,19967844.85997675
2026-09-12,10823911.48000000,17751214.82720000
2026-09-13,10992162.48000000,17631428.61792000
2026-09-14,10881328.80000000,17192499.50400000
2026-09-15,10915620.78000000,17279427.69474000
2026-09-16,11718967.65000000,17777673.92505000
2026-09-17,11881618.64000000,18054187.36752243
2026-09-18,11945142.76000000,18819160.54985764
2026-09-19,11999576.67000000,20637934.87956743
2026-09-20,12214156.15000000,21313702.48175000
2026-09-21,12086875.05000000,21338973.83654208
2026-09-22,11902818.82000000,21567907.70184000
2026-09-23,11958186.85000000,22074812.92510000
2026-09-24,11676320.79000000,19802984.48055304
