date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,67941356.40000000,3062358.12476322
2026-08-26,67275710.30000000,2889491.75738500
2026-08-27,66928892.80000000,2869241.63433600
2026-08-28,67124390.90000000,2834595.90331610
2026-08-29,70258878.50000000,2792087.83159000
2026-08-30,70767638.90000000,2802044.66224550
2026-08-31,69695878.70000000,2738562.25263546
2026-09-01,70090185.60000000,2797021.75016102
2026-09-02,69004904.60000000,2730524.07502200
2026-09-03,69759235.40000000,2745025.91299000
2026-09-04,72568240.40000000,2961605.68080133
2026-09-05,69890788.70000000,2728536.39084800
2026-09-06,73301694.20000000,2956257.32708600
2026-09-07,77547067.30000000,3281791.88813600
2026-09-08,77775297.90000000,3300593.87114912
2026-09-09,76490787.60000000,3233680.93682867
2026-09-10,78889288.10000000,3378039.31644200
2026-09-11,74173876.00000000,2914531.91139824
2026-09-12,73828627.50000000,2937653.63909168
2026-09-13,74453505.50000000,2990797.31593500
2026-09-14,72632672.40000000,2958819.74371742
2026-09-15,91361828.80000000,3986116.59054400
2026-09-16,79813192.60000000,3094693.49064285
2026-09-17,76520962.00000000,2996560.87192000
2026-09-18,74487041.60000000,3048418.67613038
2026-09-19,74711161.30000000,3342090.23979032
2026-09-20,76758027.50000000,3667856.24635815
2026-09-21,77306842.90000000,3634194.68472900
2026-09-22,71739447.20000000,3486793.24374650
2026-09-23,72757921.30000000,3572413.93583000
2026-09-24,68481323.50000000,3171908.35448771
2026-09-25,72230303.60000000,3467725.59232044
2026-09-26,78696729.10000000,4010345.96657145
