date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,2325599.90000000,2033504.55256000
2026-08-26,2309487.70000000,1957002.13978750
2026-08-27,2274261.00000000,2035136.66998125
2026-08-28,2267782.60000000,1932172.04700079
2026-08-29,2195138.00000000,1791988.56962444
2026-08-30,2308274.40000000,1899017.34888000
2026-08-31,2269996.60000000,1805589.34558900
2026-09-01,2282474.50000000,1876241.10362419
2026-09-02,2231024.10000000,1839866.07385725
2026-09-03,2252726.50000000,1837323.73340000
2026-09-04,2346483.20000000,2009110.25689242
2026-09-05,2374884.90000000,2046029.14941058
2026-09-06,2385009.00000000,2077104.33810000
2026-09-07,2379644.60000000,2100274.32396000
2026-09-08,2349354.60000000,2061006.06980453
2026-09-09,2332133.10000000,2071633.83273000
2026-09-10,2377380.20000000,2111277.06248875
2026-09-11,2351547.40000000,2008926.94382000
2026-09-12,2392438.30000000,2094101.24399000
2026-09-13,2496234.50000000,2318502.60360000
2026-09-14,2736008.10000000,2631583.78172997
2026-09-15,2589389.90000000,2393114.14558000
2026-09-16,2510476.80000000,2159763.19104000
2026-09-17,2522308.10000000,2210279.41848844
2026-09-18,2461653.30000000,2147324.56857420
2026-09-19,2527239.10000000,2404415.27974000
2026-09-20,2518044.10000000,2405991.13755000
2026-09-21,2547473.90000000,2417807.47849000
2026-09-22,2644639.40000000,2635564.98105875
2026-09-23,2632856.10000000,2660713.90280856
2026-09-24,2572750.80000000,2461093.41528000
2026-09-25,2556928.30000000,2559634.65518985
