date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,455571058.00000000,6560223.23520000
2026-08-26,452707026.00000000,6327943.33649826
2026-08-27,452937915.00000000,6506462.20773330
2026-08-28,475296821.00000000,6838817.81489492
2026-08-29,459666135.00000000,6279039.40410000
2026-08-30,463043217.00000000,6387861.76536963
2026-08-31,456434620.00000000,6034549.49709720
2026-09-01,462912934.00000000,6126458.25805772
2026-09-02,468116392.00000000,6275947.52542952
2026-09-03,459124143.00000000,6145661.31102366
2026-09-04,470071958.00000000,6484341.81455688
2026-09-05,467202501.00000000,6251169.46338000
2026-09-06,471245683.00000000,6510301.52275647
2026-09-07,484139094.00000000,6798808.86956046
2026-09-08,483926500.00000000,6862077.77000000
2026-09-09,466974649.00000000,6640379.50878000
2026-09-10,442151529.00000000,6332136.05559951
2026-09-11,415897499.00000000,5643729.06143000
2026-09-12,421976662.00000000,5887405.72892414
2026-09-13,424063295.00000000,6068345.75145000
2026-09-14,399298607.00000000,5921598.34181000
2026-09-15,390404506.00000000,5670418.53526182
2026-09-16,371497993.00000000,5057963.74959465
2026-09-17,358339080.00000000,5048997.63720000
2026-09-18,372838900.00000000,5405321.43408600
2026-09-19,385174466.00000000,5819986.18126000
2026-09-20,390874219.00000000,6007736.74603000
2026-09-21,396181787.00000000,5930841.35139000
2026-09-22,426572597.00000000,6833693.00394000
2026-09-23,428276080.00000000,7335996.65021040
2026-09-24,402427927.00000000,6370434.08441000
2026-09-25,391173275.00000000,6397767.99980575
