date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,239993.68000000,1756033.75656000
2026-08-26,238362.05000000,1727838.82804000
2026-08-27,237230.46000000,1775577.96428765
2026-08-28,240379.58000000,1873638.63631000
2026-08-29,240887.77000000,1858930.92109000
2026-08-30,257952.56000000,2028354.06497882
2026-08-31,249820.84000000,1901594.59644060
2026-09-01,252966.63000000,1914957.38910000
2026-09-02,252790.23000000,1832223.58704000
2026-09-03,249767.55000000,1776214.10910533
2026-09-04,247253.10000000,1804502.57442000
2026-09-05,243306.25000000,1763483.70000000
2026-09-06,255873.16000000,1959732.53244000
2026-09-07,274070.30000000,2169414.68282879
2026-09-08,300948.03000000,2532176.72442000
2026-09-09,290408.62000000,2411548.33936830
2026-09-10,255687.58000000,1941989.78554896
2026-09-11,261195.35000000,1930233.63650000
2026-09-12,260893.63000000,2015614.70429413
2026-09-13,258843.99000000,2044195.86484943
2026-09-14,262819.63000000,2032935.30001575
2026-09-15,267970.79000000,2000669.91814000
2026-09-16,274657.03000000,1934950.19331781
2026-09-17,281755.39000000,2012578.75077000
2026-09-18,278278.44000000,2058970.48151717
2026-09-19,276362.20000000,2143515.88868213
2026-09-20,284945.50000000,2201449.63046719
2026-09-21,283399.92000000,2199449.06662500
2026-09-22,283094.01000000,2300253.84668438
2026-09-23,279254.83000000,2349650.13962000
2026-09-24,271022.93000000,2139455.00942000
2026-09-25,269827.77000000,2183883.65978445
2026-09-26,273292.76000000,2251276.43977600
