date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,119273235.00000000,3414196.35187500
2026-08-26,121122671.00000000,3312809.21734706
2026-08-27,133487662.00000000,4266919.76706380
2026-08-28,128591917.00000000,3908085.81447546
2026-08-29,130051763.00000000,3874764.82785726
2026-08-30,130783512.00000000,3967317.83652000
2026-08-31,122319952.00000000,3367140.46108864
2026-09-01,120112049.00000000,3328304.87779000
2026-09-02,120613068.00000000,3331993.89777264
2026-09-03,121330208.00000000,3221871.50145056
2026-09-04,123918716.00000000,3495746.97836000
2026-09-05,122177622.00000000,3601848.83293746
2026-09-06,118502624.00000000,3529008.14272000
2026-09-07,116183780.00000000,3592402.47760000
2026-09-08,114251633.00000000,3417517.69662260
2026-09-09,117008006.00000000,3471338.52824518
2026-09-10,116962025.00000000,3296007.40880375
2026-09-11,113851104.00000000,3009174.62109216
2026-09-12,110203149.00000000,2974382.99151000
2026-09-13,114857724.00000000,3151695.94656000
2026-09-14,112975414.00000000,2972944.63014758
2026-09-15,115872466.00000000,3092176.10384998
2026-09-16,117804504.00000000,2994590.49168000
2026-09-17,112043166.00000000,2892954.54612000
2026-09-18,111264740.00000000,2999981.11548700
2026-09-19,139373972.00000000,4511535.47364000
2026-09-20,126028533.00000000,4209606.31955133
2026-09-21,143196307.00000000,5720776.95047113
2026-09-22,136857623.00000000,5401770.37981000
2026-09-23,134187535.00000000,5808892.51012760
2026-09-24,127376937.00000000,5106541.40433000
2026-09-25,121188066.00000000,4952635.10904510
