date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,10518857.47000000,122322619.61413635
2026-08-26,9975784.10000000,112586699.35260000
2026-08-27,10049723.78000000,116751935.39923120
2026-08-28,10007370.53000000,119197790.38283000
2026-08-29,9926319.77000000,113428846.34537008
2026-08-30,9875326.39000000,113082362.49189000
2026-08-31,9837988.84000000,109587818.56328844
2026-09-01,9998511.74000000,113143158.84984000
2026-09-02,9839863.43000000,110481395.41304512
2026-09-03,9677372.00000000,107554312.40800000
2026-09-04,9679108.41000000,114501632.48999508
2026-09-05,9436409.70000000,109718389.96384142
2026-09-06,9543916.20000000,114966014.54520000
2026-09-07,9765072.76000000,129276921.08860199
2026-09-08,9805108.33000000,124926885.23253000
2026-09-09,9488749.59000000,118701152.46225916
2026-09-10,9435677.49000000,111349489.98294167
2026-09-11,9279405.51000000,106249193.08950000
2026-09-12,8502941.50000000,98166459.61750000
2026-09-13,8642120.32000000,99418952.16128000
2026-09-14,8612578.34000000,96442517.11349478
2026-09-15,8558368.53000000,98532496.88589000
2026-09-16,8271104.56000000,89989617.61280000
2026-09-17,8700427.03000000,96148419.10853000
2026-09-18,8724620.97000000,99303635.88054000
2026-09-19,9210973.51000000,112622573.10677000
2026-09-20,8957198.04000000,111221528.06268000
2026-09-21,9041287.95000000,113163465.22596753
2026-09-22,9296246.58000000,122501760.99950147
2026-09-23,9518612.89000000,124163456.69844790
2026-09-24,9247436.88000000,114188233.81693640
