date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,632791.62000000,445884193.39045066
2026-08-26,622884.67000000,432680855.89910644
2026-08-27,623051.51000000,441058163.92900000
2026-08-28,627474.30000000,446849548.00200000
2026-08-29,625163.44000000,432469312.88880000
2026-08-30,624593.52000000,432734142.39240770
2026-08-31,618444.95000000,423653344.09850000
2026-09-01,623423.81000000,431209780.90080000
2026-09-02,622727.32000000,425540714.12200000
2026-09-03,607158.13000000,418374452.63910000
2026-09-04,639214.99000000,463798659.00886804
2026-09-05,627477.63000000,452913353.33400000
2026-09-06,703231.84000000,539245367.15235270
2026-09-07,651061.66000000,490555428.96020000
2026-09-08,636031.94000000,470852736.59667890
2026-09-09,628817.27000000,473172419.32960000
2026-09-10,605265.84000000,437638361.33886397
2026-09-11,606366.62000000,429951575.43119000
2026-09-12,603492.80000000,438776976.87534380
2026-09-13,600169.45000000,436912846.00562406
2026-09-14,598782.16000000,429171125.35840000
2026-09-15,596879.01000000,430229823.00287550
2026-09-16,595848.06000000,424540704.84822280
2026-09-17,599198.38000000,435290379.58689580
2026-09-18,612782.00000000,452751330.67521846
2026-09-19,620163.85000000,472474785.51799260
2026-09-20,614513.94000000,468569031.06273800
2026-09-21,628101.20000000,485597599.74400000
2026-09-22,622387.47000000,497779274.63130000
2026-09-23,590668.17000000,465843248.46438813
2026-09-24,582459.75000000,447185776.83642620
2026-09-25,573812.77000000,445932658.18699000
2026-09-26,574460.80000000,446651469.21668410
