date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,513463.33700000,426339902.50664020
2026-08-26,520642.04900000,399949948.16214630
2026-08-27,520914.50200000,425126575.10208946
2026-08-28,516761.59200000,418344605.11204940
2026-08-29,517260.21000000,413921965.24620000
2026-08-30,572514.38500000,481592044.62831000
2026-08-31,572791.36600000,478234735.76699406
2026-09-01,546274.36500000,463136663.15568900
2026-09-02,524147.00900000,434800909.84586000
2026-09-03,518763.25900000,423041062.44932000
2026-09-04,593212.99100000,564806746.47301130
2026-09-05,601671.12700000,615280927.89274000
2026-09-06,577716.77100000,592462126.01562290
2026-09-07,577941.65800000,708857002.37016000
2026-09-08,547577.15900000,623816326.84757000
2026-09-09,539422.09200000,635104966.38994190
2026-09-10,559841.00800000,696704437.01958190
2026-09-11,533199.18900000,575577860.54172000
2026-09-12,504826.22100000,587791867.92466710
2026-09-13,498497.08600000,559635640.66815130
2026-09-14,492448.00200000,523142285.96466000
2026-09-15,495171.64000000,576354094.10251140
2026-09-16,476959.21900000,529338880.43058000
2026-09-17,550890.63900000,736392043.87047000
2026-09-18,558380.14400000,818585291.10400000
2026-09-19,496565.96100000,775144091.21390890
2026-09-20,472968.47400000,695481490.85318790
2026-09-21,469563.26600000,708459573.36040900
2026-09-22,465335.53200000,684355006.84644000
2026-09-23,498867.52000000,813354115.20888410
2026-09-24,449938.98200000,674008595.03600000
