date_utc,sum_open_interest,sum_open_interest_value
2026-08-25,440808044.00000000,1724701.14487396
2026-08-26,448532601.00000000,1710541.86847764
2026-08-27,456353855.00000000,1784799.92690500
2026-08-28,461694231.00000000,1794965.59739718
2026-08-29,474430867.00000000,1761737.34859179
2026-08-30,484529661.00000000,1789300.20392046
2026-08-31,478885254.00000000,1738607.28120462
2026-09-01,472537830.00000000,1733741.29827000
2026-09-02,475523051.00000000,1737827.52126256
2026-09-03,452349961.00000000,1640008.35410433
2026-09-04,462248079.00000000,1730407.19381334
2026-09-05,445951100.00000000,1686373.00367200
2026-09-06,451746357.00000000,1728417.70159056
2026-09-07,441163055.00000000,1706639.27826750
2026-09-08,460428586.00000000,1782121.07211402
2026-09-09,442005744.00000000,1698000.42603552
2026-09-10,415799643.00000000,1569643.65232500
2026-09-11,417216050.00000000,1503312.87136000
2026-09-12,428882718.00000000,1579146.16767600
2026-09-13,429657391.00000000,1583545.28026960
2026-09-14,450160894.00000000,1675949.00836200
2026-09-15,441602615.00000000,1648281.76048750
2026-09-16,449719786.00000000,1591801.17133844
2026-09-17,457652167.00000000,1613109.47563325
2026-09-18,465333425.00000000,1757601.57289900
2026-09-19,485782837.00000000,1928072.08005300
2026-09-20,581650691.00000000,2665705.11685300
2026-09-21,792094170.00000000,3491669.91548550
2026-09-22,604698249.00000000,2774355.56641200
2026-09-23,571315891.00000000,2660326.73328259
2026-09-24,539963447.00000000,2328268.38711930
2026-09-25,535415660.00000000,2444504.44560920
2026-09-26,560146223.00000000,2593751.48413927
