funding_time_utc,funding_rate,mark_price
2022-09-22T08:00:00Z,0.00010000,
2022-09-22T16:00:00Z,0.00010000,
2022-09-23T00:00:00Z,0.00010000,
2022-09-23T08:00:00Z,0.00010000,
2022-09-23T16:00:00Z,-0.00014657,
2022-09-24T00:00:00Z,0.00010000,
2022-09-24T08:00:00Z,0.00010000,
2022-09-24T16:00:00Z,0.00008386,
2022-09-25T00:00:00Z,0.00003023,
2022-09-25T08:00:00Z,0.00010000,
2022-09-25T16:00:00Z,0.00010000,
2022-09-26T00:00:00Z,-0.00012425,
2022-09-26T08:00:00Z,0.00010000,
2022-09-26T16:00:00Z,0.00010000,
2022-09-27T00:00:00Z,0.00010000,
2022-09-27T08:00:00Z,0.00010000,
2022-09-27T16:00:00Z,-0.00018758,
2022-09-28T00:00:00Z,-0.00028125,
2022-09-28T08:00:00Z,-0.00047300,
2022-09-28T16:00:00Z,-0.00035225,
2022-09-29T00:00:00Z,0.00007445,
2022-09-29T08:00:00Z,0.00010000,
2022-09-29T16:00:00Z,0.00010000,
2022-09-30T00:00:00Z,0.00010000,
2022-09-30T08:00:00Z,0.00010000,
2022-09-30T16:00:00Z,0.00010000,
2022-10-01T00:00:00Z,0.00010000,
2022-10-01T08:00:00Z,-0.00035182,
2022-10-01T16:00:00Z,-0.00002640,
2022-10-02T00:00:00Z,-0.00050310,
2022-10-02T08:00:00Z,0.00010000,
2022-10-02T16:00:00Z,-0.00003430,
2022-10-03T00:00:00Z,0.00008393,
2022-10-03T08:00:00Z,0.00001216,
2022-10-03T16:00:00Z,-0.00007864,
2022-10-04T00:00:00Z,0.00010000,
2022-10-04T08:00:00Z,-0.00018054,
2022-10-04T16:00:00Z,-0.00004633,
2022-10-05T00:00:00Z,-0.00002367,
2022-10-05T08:00:00Z,0.00006663,
2022-10-05T16:00:00Z,-0.00008086,
2022-10-06T00:00:00Z,-0.00053713,
2022-10-06T08:00:00Z,0.00004385,
2022-10-06T16:00:00Z,0.00006457,
2022-10-07T00:00:00Z,-0.00063302,
2022-10-07T08:00:00Z,-0.00014062,
2022-10-07T16:00:00Z,-0.00016641,
2022-10-08T00:00:00Z,-0.00005825,
2022-10-08T08:00:00Z,-0.00000143,
2022-10-08T16:00:00Z,-0.00024305,
2022-10-09T00:00:00Z,-0.00003032,
2022-10-09T08:00:00Z,0.00010000,
2022-10-09T16:00:00Z,0.00010000,
2022-10-10T00:00:00Z,-0.00003869,
2022-10-10T08:00:00Z,0.00010000,
2022-10-10T16:00:00Z,0.00006612,
2022-10-11T00:00:00Z,-0.00055000,
2022-10-11T08:00:00Z,-0.00009968,
2022-10-11T16:00:00Z,-0.00001315,
2022-10-12T00:00:00Z,-0.00003186,
2022-10-12T08:00:00Z,0.00010000,
2022-10-12T16:00:00Z,0.00010000,
2022-10-13T00:00:00Z,0.00006738,
2022-10-13T08:00:00Z,0.00010000,
2022-10-13T16:00:00Z,0.00010000,
2022-10-14T00:00:00Z,0.00010000,
2022-10-14T08:00:00Z,0.00010000,
2022-10-14T16:00:00Z,0.00000707,
2022-10-15T00:00:00Z,-0.00000427,
2022-10-15T08:00:00Z,-0.00029118,
2022-10-15T16:00:00Z,-0.00017862,
2022-10-16T00:00:00Z,-0.00014698,
2022-10-16T08:00:00Z,-0.00046708,
2022-10-16T16:00:00Z,-0.00019343,
2022-10-17T00:00:00Z,0.00006581,
2022-10-17T08:00:00Z,-0.00026909,
2022-10-17T16:00:00Z,-0.00001117,
2022-10-18T00:00:00Z,0.00002365,
2022-10-18T08:00:00Z,0.00004217,
2022-10-18T16:00:00Z,0.00010000,
2022-10-19T00:00:00Z,0.00010000,
2022-10-19T08:00:00Z,0.00010000,
2022-10-19T16:00:00Z,0.00005061,
2022-10-20T00:00:00Z,0.00003340,
2022-10-20T08:00:00Z,0.00010000,
2022-10-20T16:00:00Z,0.00007782,
2022-10-21T00:00:00Z,-0.00012406,
2022-10-21T08:00:00Z,-0.00066769,
2022-10-21T16:00:00Z,0.00010000,
2022-10-22T00:00:00Z,0.00007397,
2022-10-22T08:00:00Z,0.00010000,
2022-10-22T16:00:00Z,0.00010000,
2022-10-23T00:00:00Z,-0.00003279,
2022-10-23T08:00:00Z,0.00010000,
2022-10-23T16:00:00Z,0.00000001,
2022-10-24T00:00:00Z,0.00010000,
2022-10-24T08:00:00Z,0.00010000,
2022-10-24T16:00:00Z,0.00010000,
2022-10-25T00:00:00Z,0.00010000,
2022-10-25T08:00:00Z,-0.00013411,
2022-10-25T16:00:00Z,0.00010000,
2022-10-26T00:00:00Z,0.00010000,
2022-10-26T08:00:00Z,0.00003210,
2022-10-26T16:00:00Z,0.00010000,
2022-10-27T00:00:00Z,0.00010000,
2022-10-27T08:00:00Z,0.00010000,
2022-10-27T16:00:00Z,0.00010000,
2022-10-28T00:00:00Z,0.00010000,
2022-10-28T08:00:00Z,0.00010000,
2022-10-28T16:00:00Z,0.00010000,
2022-10-29T00:00:00Z,0.00010000,
2022-10-29T08:00:00Z,0.00010000,
2022-10-29T16:00:00Z,0.00010000,
2022-10-30T00:00:00Z,-0.00000216,
2022-10-30T08:00:00Z,0.00010000,
2022-10-30T16:00:00Z,0.00010000,
2022-10-31T00:00:00Z,0.00010000,
2022-10-31T08:00:00Z,0.00000498,
2022-10-31T16:00:00Z,0.00010000,
2022-11-01T00:00:00Z,-0.00009679,
2022-11-01T08:00:00Z,0.00010000,
2022-11-01T16:00:00Z,-0.00009344,
2022-11-02T00:00:00Z,-0.00019502,
2022-11-02T08:00:00Z,0.00009295,
2022-11-02T16:00:00Z,-0.00011225,
2022-11-03T00:00:00Z,0.00008620,
2022-11-03T08:00:00Z,0.00010000,
2022-11-03T16:00:00Z,0.00010000,
