funding_time_utc,funding_rate,mark_price
2019-11-27T08:00:00Z,0.00010000,
2019-11-27T16:00:00Z,0.00010000,
2019-11-28T00:00:00Z,0.00010000,
2019-11-28T08:00:00Z,0.00001401,
2019-11-28T16:00:00Z,-0.00010610,
2019-11-29T00:00:00Z,-0.00022765,
2019-11-29T08:00:00Z,-0.00020527,
2019-11-29T16:00:00Z,-0.00008117,
2019-11-30T00:00:00Z,0.00000127,
2019-11-30T08:00:00Z,-0.00003953,
2019-11-30T16:00:00Z,0.00010000,
2019-12-01T00:00:00Z,0.00010000,
2019-12-01T08:00:00Z,0.00010000,
2019-12-01T16:00:00Z,0.00010000,
2019-12-02T00:00:00Z,0.00010000,
2019-12-02T08:00:00Z,0.00010000,
2019-12-02T16:00:00Z,0.00010000,
2019-12-03T00:00:00Z,0.00010000,
2019-12-03T08:00:00Z,0.00010000,
2019-12-03T16:00:00Z,0.00010000,
2019-12-04T00:00:00Z,0.00010000,
2019-12-04T08:00:00Z,0.00010000,
2019-12-04T16:00:00Z,0.00010000,
2019-12-05T00:00:00Z,0.00001618,
2019-12-05T08:00:00Z,0.00010000,
2019-12-05T16:00:00Z,0.00010000,
2019-12-06T00:00:00Z,0.00010000,
2019-12-06T08:00:00Z,0.00008067,
2019-12-06T16:00:00Z,0.00010000,
2019-12-07T00:00:00Z,0.00010000,
2019-12-07T08:00:00Z,0.00010000,
2019-12-07T16:00:00Z,0.00010000,
2019-12-08T00:00:00Z,0.00010000,
2019-12-08T08:00:00Z,0.00010000,
2019-12-08T16:00:00Z,0.00003335,
2019-12-09T00:00:00Z,0.00010000,
2019-12-09T08:00:00Z,0.00010000,
2019-12-09T16:00:00Z,0.00010000,
2019-12-10T00:00:00Z,0.00010000,
2019-12-10T08:00:00Z,0.00010000,
2019-12-10T16:00:00Z,0.00010000,
2019-12-11T00:00:00Z,0.00010000,
2019-12-11T08:00:00Z,0.00010000,
2019-12-11T16:00:00Z,0.00010000,
2019-12-12T00:00:00Z,0.00010000,
2019-12-12T08:00:00Z,0.00010000,
2019-12-12T16:00:00Z,0.00010000,
2019-12-13T00:00:00Z,0.00010000,
2019-12-13T08:00:00Z,0.00010000,
2019-12-13T16:00:00Z,0.00010000,
2019-12-14T00:00:00Z,0.00000256,
2019-12-14T08:00:00Z,0.00009895,
