datetime_utc,open,high,low,close,volume
"2024-09-23T00:00Z",176.7901611328125,176.83135986328125,175.9897003173828,176.83135986328125,0
"2024-09-23T01:00Z",176.67230224609375,176.77134704589844,173.8092041015625,174.13648986816406,3763148
"2024-09-23T02:00Z",174.04049682617188,175.16665649414062,174.04049682617188,175.1609649658203,1084660
"2024-09-23T03:00Z",175.1338348388672,175.7018585205078,175.1338348388672,175.5897979736328,0
"2024-09-23T04:00Z",175.59536743164062,175.62904357910156,175.1360321044922,175.36795043945312,0
"2024-09-23T05:00Z",175.28758239746094,175.57955932617188,175.2496795654297,175.49209594726562,0
"2024-09-23T06:00Z",175.51437377929688,175.645751953125,175.2700958251953,175.36968994140625,108588
"2024-09-23T07:00Z",175.38662719726562,175.4193878173828,174.9669952392578,174.98634338378906,0
"2024-09-23T08:00Z",174.9573516845703,175.525146484375,173.61184692382812,173.84744262695312,1844104
"2024-09-23T09:00Z",173.8155975341797,174.46224975585938,173.8155975341797,174.31948852539062,685356
"2024-09-23T10:00Z",174.47389221191406,175.54092407226562,174.47389221191406,174.97061157226562,1275984
"2024-09-23T11:00Z",174.98013305664062,175.35543823242188,174.76487731933594,174.76487731933594,1188148
"2024-09-23T12:00Z",174.7310028076172,174.7310028076172,174.26382446289062,174.3952178955078,2161624
"2024-09-23T13:00Z",174.3773193359375,174.5723876953125,174.16676330566406,174.4300994873047,1221880
"2024-09-23T14:00Z",174.35569763183594,174.55335998535156,173.4881134033203,173.4881134033203,204260
"2024-09-23T15:00Z",173.2742462158203,173.31405639648438,172.53721618652344,173.2860107421875,2362080
"2024-09-23T16:00Z",173.3420867919922,174.08653259277344,173.14056396484375,173.63389587402344,2078268
"2024-09-23T17:00Z",173.63124084472656,173.63124084472656,172.20025634765625,172.61647033691406,1804492
"2024-09-23T18:00Z",172.6170196533203,172.97325134277344,172.4833984375,172.97325134277344,995176
"2024-09-23T19:00Z",172.98890686035156,172.98890686035156,172.17605590820312,172.214111328125,623144
"2024-09-23T20:00Z",172.22927856445312,173.12554931640625,172.0481414794922,173.12554931640625,1008252
"2024-09-23T21:00Z",173.12391662597656,173.47755432128906,172.12266540527344,172.12266540527344,782876
"2024-09-23T22:00Z",172.14219665527344,172.61549377441406,172.10328674316406,172.38455200195312,0
"2024-09-23T23:00Z",172.38539123535156,172.6942901611328,171.73056030273438,171.76234436035156,142924
"2024-09-24T00:00Z",171.77850341796875,171.77850341796875,170.88121032714844,171.2684326171875,0
"2024-09-24T01:00Z",171.19210815429688,171.85748291015625,170.72293090820312,171.6642608642578,0
"2024-09-24T02:00Z",171.7072296142578,171.7072296142578,170.3482666015625,170.3482666015625,0
"2024-09-24T03:00Z",170.3546905517578,170.41368103027344,168.52035522460938,169.60752868652344,1031532
"2024-09-24T04:00Z",169.6702117919922,169.6702117919922,168.10601806640625,168.10601806640625,1097428
"2024-09-24T05:00Z",168.10174560546875,168.12063598632812,165.63978576660156,166.36277770996094,2753940
"2024-09-24T06:00Z",166.39297485351562,166.5702362060547,165.9400177001953,166.5702362060547,921212
"2024-09-24T07:00Z",166.60118103027344,168.1214141845703,166.60118103027344,167.99642944335938,935884
"2024-09-24T08:00Z",167.980224609375,168.12820434570312,166.9210968017578,166.9396514892578,0
"2024-09-24T09:00Z",166.9381103515625,167.58941650390625,166.54612731933594,167.58941650390625,140800
"2024-09-24T10:00Z",167.57614135742188,168.94918823242188,167.57614135742188,168.50071716308594,162540
"2024-09-24T11:00Z",168.51815795898438,168.51815795898438,166.41665649414062,166.41665649414062,560792
"2024-09-24T12:00Z",166.4904327392578,167.53558349609375,166.47789001464844,167.53558349609375,0
"2024-09-24T13:00Z",167.34811401367188,168.11325073242188,167.03900146484375,168.04498291015625,480952
"2024-09-24T14:00Z",168.11769104003906,168.23292541503906,166.90585327148438,168.23292541503906,615600
"2024-09-24T15:00Z",168.26605224609375,168.7205047607422,167.97891235351562,168.5908660888672,0
"2024-09-24T16:00Z",168.57330322265625,169.31527709960938,168.34014892578125,168.97393798828125,0
"2024-09-24T17:00Z",168.9827117919922,169.0665283203125,168.421142578125,168.69100952148438,0
"2024-09-24T18:00Z",168.6409454345703,169.8622283935547,168.56961059570312,169.58563232421875,1750988
"2024-09-24T19:00Z",169.561279296875,169.7415771484375,168.66726684570312,169.7415771484375,497476
"2024-09-24T20:00Z",169.8011932373047,170.1207275390625,169.16513061523438,169.18045043945312,1560168
"2024-09-24T21:00Z",169.1413116455078,169.1413116455078,168.13491821289062,168.72177124023438,231004
"2024-09-24T22:00Z",168.754150390625,169.63023376464844,168.5447235107422,169.54855346679688,1313088
"2024-09-24T23:00Z",169.2887420654297,169.37376403808594,168.420654296875,169.3448944091797,573756
"2024-09-25T00:00Z",169.37696838378906,169.41030883789062,168.83746337890625,168.84085083007812,158480
"2024-09-25T01:00Z",168.80113220214844,168.80113220214844,168.21438598632812,168.24072265625,0
"2024-09-25T02:00Z",168.29592895507812,168.42063903808594,168.1036834716797,168.24899291992188,838652
"2024-09-25T03:00Z",168.27566528320312,168.3396453857422,167.6659393310547,167.70260620117188,0
"2024-09-25T04:00Z",167.73492431640625,167.83950805664062,167.2525177001953,167.27976989746094,0
"2024-09-25T05:00Z",167.26966857910156,167.98419189453125,167.1992645263672,167.70816040039062,0
"2024-09-25T06:00Z",167.72442626953125,168.4834442138672,167.3691864013672,167.53993225097656,879352
"2024-09-25T07:00Z",167.66708374023438,169.284912109375,167.6276397705078,169.284912109375,1326440
"2024-09-25T08:00Z",169.33055114746094,169.70303344726562,169.08160400390625,169.31317138671875,0
"2024-09-25T09:00Z",169.28091430664062,169.4137725830078,168.60928344726562,168.80410766601562,0
"2024-09-25T10:00Z",168.7885284423828,169.1907501220703,168.6608428955078,168.6608428955078,0
"2024-09-25T11:00Z",168.67324829101562,169.0784149169922,168.49696350097656,169.05780029296875,0
"2024-09-25T12:00Z",169.0636749267578,169.12503051757812,168.37451171875,168.613037109375,0
