datetime_utc,open,high,low,close,volume
"2024-09-21T00:00Z",0.22836725413799286,0.23135320842266083,0.22749970853328705,0.23135320842266083,223692
"2024-09-21T01:00Z",0.23087504506111145,0.23122338950634003,0.2273641973733902,0.2273641973733902,0
"2024-09-21T02:00Z",0.22648939490318298,0.22754687070846558,0.22624698281288147,0.22729706764221191,57234
"2024-09-21T03:00Z",0.22712938487529755,0.22827322781085968,0.22708958387374878,0.22708958387374878,0
"2024-09-21T04:00Z",0.2268897145986557,0.2269199788570404,0.22406230866909027,0.22445480525493622,0
"2024-09-21T05:00Z",0.22468727827072144,0.2258232682943344,0.22437678277492523,0.2258232682943344,0
"2024-09-21T06:00Z",0.22570697963237762,0.2279057651758194,0.22570697963237762,0.22743059694766998,0
"2024-09-21T07:00Z",0.2273363471031189,0.22868596017360687,0.2271096259355545,0.22868596017360687,0
"2024-09-21T08:00Z",0.22875212132930756,0.22875212132930756,0.22680580615997314,0.22680580615997314,0
"2024-09-21T09:00Z",0.226609468460083,0.22700338065624237,0.2260444015264511,0.2260444015264511,0
"2024-09-21T10:00Z",0.2258920967578888,0.2258920967578888,0.2241358458995819,0.2241358458995819,0
"2024-09-21T11:00Z",0.22403673827648163,0.22523380815982819,0.22403673827648163,0.22523380815982819,0
"2024-09-21T12:00Z",0.22510699927806854,0.2258996069431305,0.22471772134304047,0.2258996069431305,0
"2024-09-21T13:00Z",0.22664181888103485,0.22877994179725647,0.22589999437332153,0.22877994179725647,0
"2024-09-21T14:00Z",0.22934219241142273,0.23033717274665833,0.22908808290958405,0.2299157977104187,0
"2024-09-21T15:00Z",0.23009178042411804,0.23009178042411804,0.22806674242019653,0.2288386970758438,0
"2024-09-21T16:00Z",0.2285546362400055,0.2294398844242096,0.2271445244550705,0.22758528590202332,0
"2024-09-21T17:00Z",0.22779734432697296,0.22827020287513733,0.2269010990858078,0.2269010990858078,0
"2024-09-21T18:00Z",0.22697292268276215,0.22731158137321472,0.22640489041805267,0.22640489041805267,0
"2024-09-21T19:00Z",0.22641365230083466,0.22735150158405304,0.22638212144374847,0.22700223326683044,0
"2024-09-21T20:00Z",0.22737978398799896,0.22868935763835907,0.22737978398799896,0.2283111959695816,0
"2024-09-21T21:00Z",0.22805361449718475,0.22805361449718475,0.22715967893600464,0.22769267857074738,0
"2024-09-21T22:00Z",0.22801277041435242,0.2301837056875229,0.22801277041435242,0.2301837056875229,6207
"2024-09-21T23:00Z",0.23029758036136627,0.23310939967632294,0.23006343841552734,0.2327369600534439,111830
"2024-09-22T00:00Z",0.23239022493362427,0.23239022493362427,0.22740758955478668,0.22817331552505493,0
"2024-09-22T01:00Z",0.22851352393627167,0.22860822081565857,0.22628620266914368,0.22628620266914368,0
"2024-09-22T02:00Z",0.22610600292682648,0.22615554928779602,0.22251367568969727,0.22302035987377167,0
"2024-09-22T03:00Z",0.22325944900512695,0.22495894134044647,0.22325944900512695,0.22353634238243103,240687
"2024-09-22T04:00Z",0.22271929681301117,0.22378717362880707,0.22271929681301117,0.22321926057338715,3076
"2024-09-22T05:00Z",0.22275422513484955,0.22275422513484955,0.22059080004692078,0.2206810563802719,0
"2024-09-22T06:00Z",0.22074450552463531,0.22140981256961823,0.21962809562683105,0.21962809562683105,69142
"2024-09-22T07:00Z",0.22010275721549988,0.22126607596874237,0.22010275721549988,0.22126607596874237,1509
"2024-09-22T08:00Z",0.22138716280460358,0.22480231523513794,0.22138716280460358,0.22480231523513794,79534
"2024-09-22T09:00Z",0.2246873378753662,0.2246873378753662,0.221182718873024,0.221182718873024,50678
"2024-09-22T10:00Z",0.22098098695278168,0.2229115068912506,0.22098098695278168,0.22157202661037445,234663
"2024-09-22T11:00Z",0.22209253907203674,0.22209253907203674,0.22038602828979492,0.22140739858150482,52288
"2024-09-22T12:00Z",0.22143110632896423,0.22390305995941162,0.22143110632896423,0.22390305995941162,53090
"2024-09-22T13:00Z",0.2239382117986679,0.2239382117986679,0.2207489311695099,0.2208430916070938,65660
"2024-09-22T14:00Z",0.22070199251174927,0.2219618558883667,0.22044134140014648,0.22098058462142944,67771
"2024-09-22T15:00Z",0.22135330736637115,0.22209247946739197,0.2207064926624298,0.22165335714817047,65225
"2024-09-22T16:00Z",0.22179411351680756,0.22316834330558777,0.2198641002178192,0.22316834330558777,236321
"2024-09-22T17:00Z",0.2228727489709854,0.22368361055850983,0.22262929379940033,0.22368167340755463,44189
"2024-09-22T18:00Z",0.22369484603405,0.22369484603405,0.22210316359996796,0.22238725423812866,0
"2024-09-22T19:00Z",0.2220611870288849,0.2220611870288849,0.21987570822238922,0.22168919444084167,0
"2024-09-22T20:00Z",0.2219887673854828,0.22297237813472748,0.22173620760440826,0.22173620760440826,68991
"2024-09-22T21:00Z",0.22146742045879364,0.22188113629817963,0.21919262409210205,0.21919262409210205,0
"2024-09-22T22:00Z",0.2164350003004074,0.22203782200813293,0.21495720744132996,0.22203782200813293,526303
"2024-09-22T23:00Z",0.22320550680160522,0.22320550680160522,0.22123773396015167,0.22138744592666626,0
"2024-09-23T00:00Z",0.2208176851272583,0.2254258692264557,0.2178792804479599,0.2254258692264557,398927
