open_time_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2022-10-19,1.00000000,100.00000000,1.00000000,7.32070000,67602698.77000000,560881616.02470800,1158941,31458891.59000000,259465636.07261000
2022-10-20,7.32190000,7.74800000,6.90000000,7.36850000,17974526.96000000,132325524.16842200,188971,8566428.04000000,63115467.28807400
2022-10-21,7.36910000,7.70000000,6.99000000,7.49800000,16533981.69000000,121652117.15938100,174817,7903600.97000000,58154776.84368400
2022-10-22,7.49800000,9.31520000,7.34110000,8.95530000,22408625.29000000,188041772.35044600,346144,11089746.43000000,92991678.24379400
2022-10-23,8.95710000,10.33000000,8.88060000,9.78150000,31410439.72000000,301336681.62771200,505972,15603773.61000000,149742898.13674900
2022-10-24,9.78080000,9.96800000,9.23540000,9.52930000,20840808.03000000,199996613.18493000,285262,10491814.85000000,100688930.23438800
2022-10-25,9.52980000,9.56800000,8.52020000,8.78630000,20968485.45000000,190224236.21297900,290987,9564583.99000000,86844296.51306300
2022-10-26,8.78330000,9.28630000,8.60610000,9.19510000,15721495.42000000,140944560.41181900,264454,7461057.70000000,66916136.52343000
2022-10-27,9.19110000,9.63870000,8.60000000,8.70130000,16118633.70000000,148230322.63295500,303669,7587901.14000000,69866453.67714300
2022-10-28,8.70150000,8.82640000,7.93370000,8.18450000,15606321.18000000,128260993.76030700,278151,7427014.72000000,61011350.56803400
2022-10-29,8.18270000,8.36920000,7.59200000,7.95320000,13416201.68000000,108126901.64958400,266125,6568049.68000000,52950343.71493700
2022-10-30,7.95800000,8.38000000,7.60260000,7.80490000,11858055.96000000,93981296.36061200,240045,5787841.30000000,45898843.61216100
2022-10-31,7.80150000,8.22110000,7.70000000,7.94390000,9139206.43000000,72342830.27350300,169264,4375593.35000000,34641754.57385300
2022-11-01,7.93370000,8.31500000,7.81500000,8.19250000,9092526.88000000,73528929.17939500,180902,4643795.15000000,37577465.58544800
2022-11-02,8.19350000,8.21100000,7.12590000,7.37070000,14872782.25000000,111856634.56692600,267691,6539190.35000000,49134066.70409000
2022-11-03,7.37450000,7.56350000,7.16590000,7.23280000,6315233.43000000,46599481.79515700,112882,2987389.49000000,22049138.07530800
2022-11-04,7.23280000,7.79000000,7.16000000,7.65320000,8633378.03000000,64066747.62361500,157776,4237589.33000000,31459230.56508400
2022-11-05,7.65270000,7.99800000,7.51610000,7.62490000,9131990.09000000,70555719.13585200,162185,4599930.73000000,35552120.02492600
2022-11-06,7.62150000,8.23210000,7.23000000,7.30950000,13277982.14000000,104301733.86884100,243285,6555425.42000000,51557899.68129800
2022-11-07,7.30950000,7.45860000,6.80000000,7.00060000,9960991.00000000,70873523.46319100,160943,4831990.31000000,34403137.27166200
2022-11-08,7.00000000,7.02280000,4.50000000,5.37620000,23314806.13000000,138904454.82566000,368167,11202614.04000000,67010048.92456700
2022-11-09,5.37370000,5.39000000,3.43560000,3.96260000,27117956.79000000,117726569.64282400,399533,13096829.67000000,57052487.85178800
2022-11-10,3.96820000,5.50000000,3.85720000,5.15340000,23161152.79000000,107442221.20745100,290205,11437423.76000000,52964264.42430200
2022-11-11,5.15070000,5.34460000,4.50000000,5.18410000,13615834.03000000,67128482.68190000,224546,6498290.10000000,32065564.06848100
2022-11-12,5.17750000,5.18390000,4.42760000,4.54730000,6845305.29000000,32178820.79947700,137380,3238418.53000000,15229263.21591900
2022-11-13,4.54420000,4.61940000,4.12010000,4.21960000,7360914.52000000,31834057.48321100,133359,3539082.15000000,15302960.71267400
2022-11-14,4.21900000,4.51060000,3.77080000,4.19250000,10570819.78000000,43673465.20114700,170529,5334454.04000000,22013091.49011500
2022-11-15,4.19170000,4.72000000,4.11100000,4.33460000,9332444.72000000,41122216.53300300,140247,4635373.78000000,20423195.74060300
2022-11-16,4.33630000,4.96880000,4.15750000,4.50050000,14922210.89000000,67879884.29959800,225637,7612206.74000000,34635296.25642700
2022-11-17,4.50070000,4.85000000,4.34130000,4.66040000,12744677.28000000,58736602.00625200,182225,6400155.98000000,29498196.67637200
2022-11-18,4.65970000,4.94000000,4.53480000,4.71770000,7369507.15000000,34878142.01773100,107059,3617524.60000000,17127362.25768400
2022-11-19,4.72000000,4.77350000,4.50000000,4.62260000,3806479.07000000,17573574.23082600,60621,1774764.35000000,8197017.48328400
2022-11-20,4.62280000,4.63580000,4.02500000,4.10240000,4788160.75000000,20803952.19108900,72360,2274102.51000000,9879075.18264200
2022-11-21,4.10110000,4.15070000,3.87000000,4.06370000,7484136.08000000,30186317.69967700,93661,3706355.03000000,14955856.99094000
2022-11-22,4.06490000,4.52210000,3.85630000,4.31630000,7456384.50000000,31199543.85855400,93898,3714570.10000000,15558887.97152100
2022-11-23,4.31640000,4.60000000,4.24360000,4.44300000,6258534.24000000,27662371.26869700,79359,3115055.73000000,13769933.27911000
2022-11-24,4.44350000,4.74790000,4.22550000,4.43820000,7099049.99000000,31580666.04420800,92996,3450960.47000000,15347303.59191200
2022-11-25,4.43800000,4.55470000,4.25440000,4.42590000,4717623.28000000,20697858.28107800,63776,2256815.59000000,9905464.48772900
2022-11-26,4.42890000,5.04860000,4.40590000,4.76860000,10233771.92000000,49159277.95067800,163462,5373631.93000000,25820387.37726600
2022-11-27,4.76660000,5.03000000,4.62160000,4.79440000,6553901.77000000,31198072.85678100,103837,3081401.02000000,14672987.53082700
2022-11-28,4.79090000,4.79090000,4.31000000,4.47890000,5834307.71000000,26092266.58209800,82222,2768146.35000000,12373747.29960000
2022-11-29,4.47750000,4.79410000,4.42000000,4.67220000,4966707.67000000,23113592.09359200,68285,2408236.25000000,11225587.32415600
2022-11-30,4.67070000,4.87690000,4.57230000,4.77180000,4729835.05000000,22398418.76104600,61049,2184564.45000000,10352945.14551900
2022-12-01,4.77170000,4.79220000,4.58500000,4.65460000,2790949.40000000,13082379.74194600,36711,1325997.81000000,6217070.41599100
2022-12-02,4.65420000,5.06660000,4.52000000,4.89850000,6593053.70000000,31621353.76296500,89368,3192366.75000000,15311161.51546900
2022-12-03,4.89840000,5.25100000,4.87470000,5.11370000,7810214.04000000,39746733.48932300,118912,3971457.13000000,20211756.14739100
2022-12-04,5.11290000,5.40000000,5.05910000,5.18290000,5269908.47000000,27502595.54648600,82399,2615275.47000000,13654635.60038200
2022-12-05,5.18570000,5.42860000,5.00190000,5.16130000,4993035.57000000,26289531.18523800,76673,2373572.28000000,12499563.58482300
2022-12-06,5.16120000,5.42000000,4.86710000,5.04910000,4040477.80000000,20752006.73105300,74236,1958278.94000000,10063653.83672700
2022-12-07,5.04910000,5.05830000,4.61310000,4.81800000,4633345.29000000,22355070.24596800,66922,2171334.60000000,10477894.73814000
2022-12-08,4.81890000,4.94310000,4.68530000,4.91770000,3525956.11000000,17032957.26253700,45676,1675180.52000000,8097162.53021700
2022-12-09,4.91660000,4.94990000,4.75230000,4.80720000,2265069.95000000,10987452.82164100,34517,1082453.73000000,5251829.71225100
2022-12-10,4.80670000,4.84280000,4.75730000,4.78400000,1375185.61000000,6598185.22332400,20113,667798.38000000,3204039.48422500
2022-12-11,4.78430000,4.92010000,4.60330000,4.66370000,2094115.44000000,10044335.16935500,29582,991530.63000000,4763248.52936100
2022-12-12,4.66310000,4.71070000,4.32390000,4.52820000,3530081.46000000,15801743.03011400,47762,1725324.68000000,7724943.32007800
2022-12-13,4.52840000,4.67170000,4.27400000,4.62220000,4581400.03000000,20595780.98704800,59120,2200204.92000000,9894155.46430200
2022-12-14,4.62310000,4.75320000,4.48490000,4.69750000,3952419.09000000,18333484.61150100,55212,1999943.36000000,9280285.83830600
2022-12-15,4.69750000,4.79760000,4.51000000,4.66760000,4769327.98000000,22364375.64972000,60009,2436550.36000000,11429906.69871600
2022-12-16,4.66770000,4.74420000,3.96890000,4.04790000,5158377.77000000,22550906.74234900,77624,2469931.76000000,10806807.17430600
2022-12-17,4.04830000,4.15310000,3.96090000,4.09060000,4049842.49000000,16428816.08649800,63914,2124848.92000000,8623393.13276800
2022-12-18,4.09050000,4.10580000,3.97220000,4.05370000,2618364.49000000,10598903.03808900,50650,1194919.28000000,4837869.36347400
2022-12-19,4.05360000,4.14890000,3.68480000,3.80750000,4602270.52000000,18255368.10030700,70181,2311947.77000000,9172202.40843900
2022-12-20,3.80710000,3.93360000,3.78750000,3.89600000,4323326.29000000,16773785.87548400,56704,2276564.54000000,8833541.28707200
2022-12-21,3.89600000,3.90690000,3.68000000,3.76830000,3426084.20000000,12937849.03658400,45231,1552501.32000000,5861743.81462500
2022-12-22,3.76870000,3.78700000,3.56450000,3.71020000,4469762.22000000,16492219.13189100,58709,2060645.54000000,7602845.47106000
2022-12-23,3.70890000,3.81210000,3.68980000,3.75070000,2636855.16000000,9881211.26104400,35568,1308174.69000000,4903008.03109100
2022-12-24,3.74930000,3.77860000,3.67540000,3.69500000,1473964.36000000,5495071.44078300,21256,703489.80000000,2623798.95039200
2022-12-25,3.69500000,3.72120000,3.52080000,3.57790000,2668043.92000000,9620845.28867200,34670,1241056.19000000,4477562.76300400
2022-12-26,3.57820000,3.65250000,3.55540000,3.64490000,2248498.43000000,8097802.15413200,28046,1095290.96000000,3945863.44953200
2022-12-27,3.64440000,3.67230000,3.52770000,3.59720000,2707405.16000000,9747880.29651700,32216,1306409.96000000,4703784.19725600
2022-12-28,3.59780000,3.61000000,3.17000000,3.23570000,8181310.91000000,27088126.20205400,88880,4048164.55000000,13400418.26883700
2022-12-29,3.23500000,3.25990000,3.06600000,3.20930000,5517050.19000000,17595554.89387800,60022,2727683.42000000,8700404.71646000
2022-12-30,3.20890000,3.50000000,3.11460000,3.41860000,5735076.27000000,18688971.65396100,69207,2861197.92000000,9333049.79479900
