open_time_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2019-10-25,0.46000000,1.64400000,0.46000000,1.29830000,31814627.92000000,32599922.09115600,82735,13957744.33000000,14474236.96194500
2019-10-26,1.29660000,1.36120000,0.93550000,0.97620000,12400051.14000000,13861795.10276000,33022,5095521.98000000,5700287.52598500
2019-10-27,0.97500000,0.99960000,0.77110000,0.80680000,7005026.47000000,5936316.31679400,18554,2578772.34000000,2195893.77045200
2019-10-28,0.81270000,1.07490000,0.73350000,0.90790000,9038951.45000000,8313171.95331100,25993,4213247.17000000,3889978.58109100
2019-10-29,0.91050000,0.96560000,0.83140000,0.86940000,4917546.31000000,4422899.05322300,15098,2043642.80000000,1844618.69132200
2019-10-30,0.86800000,0.90360000,0.80010000,0.85650000,2281113.86000000,1930461.95757400,7407,994968.09000000,842158.60974500
2019-10-31,0.85300000,0.85650000,0.77550000,0.79990000,1238606.17000000,1005089.84769600,5318,442714.50000000,360038.25008400
2019-11-01,0.79980000,0.86150000,0.76990000,0.83240000,1976372.17000000,1635811.77430400,7863,900496.92000000,746314.11591900
2019-11-02,0.83240000,0.99300000,0.82200000,0.95010000,4037814.98000000,3685320.32724300,14907,2180880.89000000,1991911.99024500
2019-11-03,0.95010000,1.27520000,0.94200000,1.17060000,10514830.74000000,11758640.48860700,33178,5292861.85000000,5880599.83329000
2019-11-04,1.17060000,1.38800000,1.07840000,1.15800000,7974245.29000000,9473889.56544600,29379,3535796.55000000,4215216.32554600
2019-11-05,1.15570000,1.18000000,1.02510000,1.05040000,4385750.16000000,4766421.08843600,18167,1939021.99000000,2108744.57298800
2019-11-06,1.05340000,1.10000000,0.95000000,0.96580000,2844899.11000000,2909065.62623500,12141,1154478.85000000,1187762.70385100
2019-11-07,0.96860000,1.10000000,0.95180000,1.06090000,3029139.22000000,3093250.02006900,12063,1638281.27000000,1682660.48542000
2019-11-08,1.05840000,1.19190000,1.02010000,1.05290000,5776695.23000000,6418666.19238000,21789,2833333.59000000,3153565.68495300
2019-11-09,1.05290000,1.16530000,1.02080000,1.13690000,3257314.17000000,3543974.01613400,14299,1602497.63000000,1745169.06474600
2019-11-10,1.13210000,1.23540000,1.07330000,1.14470000,4035377.67000000,4728681.33560300,14330,1897658.22000000,2228482.10280400
2019-11-11,1.14900000,1.19990000,1.11000000,1.15790000,2080656.39000000,2391918.21323800,9366,965586.74000000,1114178.18815400
2019-11-12,1.15790000,1.17000000,1.05140000,1.08900000,2063123.14000000,2262106.72424200,8380,875719.59000000,960333.76597700
2019-11-13,1.08900000,1.11000000,1.06010000,1.06850000,736102.41000000,798458.09549600,3636,287192.09000000,311963.32082700
2019-11-14,1.06940000,1.08500000,0.98750000,1.04090000,1683584.38000000,1763647.98288200,6456,763857.08000000,801337.01444400
2019-11-15,1.04220000,1.07010000,1.01020000,1.04500000,1387490.97000000,1449474.06416600,5350,672443.82000000,703867.98861500
2019-11-16,1.04260000,1.16200000,1.02370000,1.09980000,2855570.15000000,3175529.90307300,9693,1416191.88000000,1574258.14348200
2019-11-17,1.09570000,1.12210000,1.05510000,1.07160000,1169707.81000000,1268665.93611500,5529,508445.65000000,552439.07373500
2019-11-18,1.07160000,1.21420000,1.06600000,1.14740000,3875454.26000000,4476281.19820500,12471,2009686.26000000,2321460.75095300
2019-11-19,1.14730000,1.30610000,1.13830000,1.26000000,5173952.69000000,6354945.57680100,15437,2742847.65000000,3376755.34930100
2019-11-20,1.26000000,1.46810000,1.17000000,1.19700000,6923323.43000000,9036268.19665400,19657,3486380.09000000,4550026.30889300
2019-11-21,1.19700000,1.20160000,1.04300000,1.16310000,2353515.17000000,2660571.87054800,9900,1015711.70000000,1151701.30236000
2019-11-22,1.16210000,1.21310000,1.06000000,1.10250000,2944183.98000000,3340785.78131800,13197,1320875.79000000,1503451.50449000
2019-11-23,1.10480000,1.19000000,1.09270000,1.15000000,1524300.85000000,1739895.57333100,6908,712457.57000000,816115.64049600
2019-11-24,1.14850000,1.22890000,1.13070000,1.19490000,2144576.15000000,2532978.21861200,8209,1004003.45000000,1188028.46653700
2019-11-25,1.19490000,1.19490000,0.99240000,1.08900000,2736230.11000000,3019923.64830900,9871,1078484.37000000,1190015.95854000
2019-11-26,1.08900000,1.13800000,1.07090000,1.09150000,1229805.34000000,1355176.45578300,5247,543016.26000000,599545.25879700
2019-11-27,1.09180000,1.09830000,1.01660000,1.06520000,1457034.10000000,1541620.66754400,6780,620250.05000000,657447.03143300
2019-11-28,1.06520000,1.09800000,1.03200000,1.06110000,630862.49000000,675125.73050000,3300,289170.28000000,310538.95749600
2019-11-29,1.06620000,1.12560000,1.06010000,1.08610000,972690.32000000,1060775.62868700,3969,467425.31000000,510680.37439300
2019-11-30,1.08600000,1.09470000,1.06000000,1.07870000,669721.65000000,724083.54167000,2572,282474.96000000,305568.72127400
