open_time_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2020-12-01,0.03000000,0.14000000,0.03000000,0.07223000,302561822.40000000,26694715.65254100,82273,153912455.00000000,13685114.43230800
2020-12-02,0.07189000,0.08200000,0.06930000,0.08148000,53294347.30000000,3906965.64282300,12994,25017647.60000000,1846133.60766500
2020-12-03,0.08150000,0.11009000,0.07869000,0.09890000,130851320.60000000,12113830.00649600,36756,70697103.70000000,6570227.15851900
2020-12-04,0.09925000,0.16390000,0.09883000,0.14800000,253469365.20000000,32927175.15435500,90965,136325477.20000000,17826391.21565600
2020-12-05,0.14879000,0.15700000,0.11952000,0.13900000,198892539.00000000,27779711.39072500,87770,98743654.50000000,13850152.56685800
2020-12-06,0.13867000,0.15013000,0.10888000,0.11542000,103551117.50000000,12934388.26510400,37303,48285609.60000000,6056093.47889300
2020-12-07,0.11559000,0.13757000,0.11037000,0.11921000,134387122.70000000,16726860.82541400,44089,66580600.90000000,8299415.87391400
2020-12-08,0.11959000,0.13751000,0.10718000,0.12343000,192783547.70000000,23507702.60694400,79956,96549517.70000000,11811482.01356700
2020-12-09,0.12342000,0.14500000,0.11018000,0.13765000,216468152.50000000,28273491.64458500,92952,112590719.50000000,14742908.06538600
2020-12-10,0.13764000,0.15000000,0.12300000,0.12436000,166793403.80000000,22760510.26153000,74106,79623753.60000000,10899607.03943100
2020-12-11,0.12436000,0.12640000,0.11354000,0.11530000,107349760.70000000,12966078.98656300,42669,49672351.30000000,6003671.16447800
2020-12-12,0.11535000,0.13134000,0.11511000,0.12288000,80736013.40000000,9977656.06168900,30714,40871301.60000000,5054508.99941100
2020-12-13,0.12288000,0.12666000,0.11553000,0.11815000,62555234.80000000,7544835.17535600,22866,29847472.90000000,3602032.21082700
2020-12-14,0.11815000,0.12016000,0.11005000,0.11561000,56995728.30000000,6552720.52608500,21374,27711641.60000000,3189294.33346600
2020-12-15,0.11532000,0.12350000,0.11306000,0.11662000,59356351.50000000,7004358.10139300,21239,28366166.40000000,3353287.54621900
2020-12-16,0.11641000,0.11900000,0.10715000,0.11278000,61058522.40000000,6952193.98197700,22442,27841606.30000000,3173625.03059800
2020-12-17,0.11277000,0.11500000,0.09621000,0.09905000,66875203.60000000,7179833.47593900,24805,32265489.60000000,3468352.84202700
2020-12-18,0.09900000,0.10801000,0.09244000,0.10624000,68532245.80000000,7030436.43886700,22627,34994417.30000000,3592006.66362600
2020-12-19,0.10664000,0.13164000,0.10211000,0.12042000,109415179.70000000,12945360.32980800,41283,58457906.90000000,6909992.18614300
2020-12-20,0.12042000,0.13296000,0.10400000,0.10682000,123997331.50000000,14904583.76501700,44498,60654212.60000000,7311908.26238400
2020-12-21,0.10653000,0.11463000,0.09400000,0.09891000,61191647.90000000,6374989.66487100,17853,29580984.30000000,3085413.73359400
2020-12-22,0.09891000,0.10039000,0.09000000,0.09441000,46573277.90000000,4453262.00752600,13551,22755462.10000000,2177859.07712900
2020-12-23,0.09478000,0.09487000,0.05880000,0.06787000,90401794.70000000,7104703.25099000,24109,43169921.20000000,3375961.32254300
2020-12-24,0.06755000,0.08243000,0.06541000,0.08157000,97200359.10000000,7081611.21364500,18620,44622923.40000000,3253896.24269600
2020-12-25,0.08150000,0.09220000,0.07525000,0.08988000,64037394.80000000,5333410.86258400,14468,33551567.60000000,2793230.58137900
2020-12-26,0.08993000,0.09557000,0.08099000,0.09103000,45508965.70000000,4004206.76045600,14031,21709601.90000000,1906366.93454200
2020-12-27,0.09103000,0.09745000,0.08523000,0.08943000,64534830.30000000,5912380.76470900,15695,31495909.90000000,2885812.36423900
2020-12-28,0.08954000,0.09550000,0.08610000,0.08731000,27799022.90000000,2506162.91093000,7004,13304826.60000000,1199376.42692500
2020-12-29,0.08739000,0.09279000,0.07468000,0.08031000,54290784.70000000,4515498.35296400,14696,27783378.40000000,2303833.32057600
2020-12-30,0.08058000,0.08121000,0.07500000,0.07726000,23502979.00000000,1826283.64535500,7988,11459954.50000000,891522.43728600
2020-12-31,0.07726000,0.08089000,0.07337000,0.07878000,18959780.80000000,1433365.45069900,7031,9479246.20000000,716736.20336000
2021-01-01,0.07879000,0.08400000,0.07427000,0.07997000,34381732.80000000,2753704.05347100,11236,17234358.20000000,1379606.26342400
2021-01-02,0.08006000,0.08039000,0.07470000,0.07659000,34859290.50000000,2698182.51550900,11068,18067172.30000000,1400248.17889100
2021-01-03,0.07671000,0.09062000,0.07652000,0.08656000,43222259.30000000,3623348.94478900,14803,23111696.50000000,1943539.82392300
2021-01-04,0.08656000,0.09497000,0.08050000,0.09401000,54088783.10000000,4760447.15251500,22867,28296974.40000000,2491196.51464000
2021-01-05,0.09404000,0.11321000,0.08569000,0.11089000,86306686.70000000,8728615.71470200,27287,44700482.00000000,4517697.96001600
2021-01-06,0.11120000,0.11612000,0.10344000,0.11199000,47367497.10000000,5172151.36379100,22644,25004753.20000000,2730838.52483400
