open_time_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2020-09-22,0.85000000,7.00000000,0.85000000,5.31930000,31441883.16000000,166715315.42381000,375884,15867808.70000000,84391801.59004700
2020-09-23,5.32790000,5.36000000,3.40000000,3.53500000,12620608.01000000,53155220.86928200,168336,5975856.86000000,25177802.57964900
2020-09-24,3.53050000,4.88730000,3.40330000,4.64110000,7107843.86000000,28912533.31870800,104806,3482423.44000000,14176364.44186700
2020-09-25,4.63660000,5.02340000,4.20010000,4.71340000,3886096.71000000,17910676.09614700,78381,1939527.03000000,8959695.65147100
2020-09-26,4.71640000,4.82000000,4.32940000,4.52000000,1814932.97000000,8304263.78359900,34016,916629.09000000,4197036.68376100
2020-09-27,4.52140000,4.71340000,4.10680000,4.64840000,1500134.56000000,6626177.40545900,25867,756716.56000000,3345085.49682100
2020-09-28,4.64850000,4.70500000,4.16670000,4.20210000,1210446.38000000,5281810.91244600,20903,587480.78000000,2564973.66828300
2020-09-29,4.19990000,4.28990000,3.96070000,4.13940000,1057878.53000000,4361852.97110400,17711,513115.83000000,2114082.28380000
2020-09-30,4.14290000,4.41100000,3.99580000,4.32930000,915518.31000000,3839122.43215200,18015,489319.81000000,2054104.35740000
2020-10-01,4.32930000,4.53000000,4.01400000,4.15000000,1477288.72000000,6232982.47650600,20441,689276.49000000,2916374.98141500
2020-10-02,4.14220000,4.21980000,3.63320000,3.91150000,1847614.48000000,7189956.87541700,23878,912029.39000000,3544016.21779400
2020-10-03,3.91560000,4.19000000,3.86960000,4.01680000,679798.03000000,2729615.96465700,7459,338959.89000000,1363166.13737000
2020-10-04,4.02020000,4.07980000,3.83340000,3.96400000,630849.97000000,2483672.14201200,8755,311192.36000000,1226312.27863700
2020-10-05,3.95820000,4.04560000,3.87000000,3.98130000,475912.76000000,1883990.19066800,7561,249601.96000000,988636.79171300
2020-10-06,3.99490000,4.00000000,3.50000000,3.54240000,971155.87000000,3553458.05934700,17876,429350.42000000,1574108.83831700
2020-10-07,3.54010000,3.54620000,3.20700000,3.44200000,988661.32000000,3329160.07209500,16799,489077.28000000,1651793.22433300
2020-10-08,3.44090000,3.95990000,3.32280000,3.91470000,900977.83000000,3300534.46696100,11436,437112.81000000,1592486.15398800
2020-10-09,3.91470000,4.32520000,3.80340000,4.24910000,573063.37000000,2339370.56800600,10448,308475.19000000,1258499.54969000
2020-10-10,4.24270000,4.26930000,4.00010000,4.02300000,821315.35000000,3382885.21893500,10467,353922.56000000,1456595.65033600
2020-10-11,4.02050000,4.17620000,3.93330000,4.09600000,542437.49000000,2203938.04742900,7368,284784.79000000,1158515.92425200
2020-10-12,4.08410000,4.71000000,4.05400000,4.41000000,851811.15000000,3741254.63913600,15031,457905.42000000,2011392.75231400
2020-10-13,4.40990000,4.56360000,4.32030000,4.48060000,776819.51000000,3461676.16187700,12883,392990.66000000,1751173.75568000
2020-10-14,4.48080000,4.48480000,4.01250000,4.15960000,512479.12000000,2172949.68079700,8005,242741.48000000,1029564.12030500
2020-10-15,4.15000000,4.23120000,3.99850000,4.12690000,306544.02000000,1255397.29857300,6083,135597.25000000,555939.62322100
2020-10-16,4.12660000,4.15820000,3.87550000,4.04330000,538055.06000000,2158279.79059500,9844,219794.51000000,880958.01537600
2020-10-17,4.04620000,4.21000000,3.96730000,4.19460000,258634.77000000,1059554.14978100,6287,144269.74000000,591075.16364400
