funding_time_ms,interval_hours,rate
1686384000000,8,0.00010000
1686412800000,8,-0.00012634
1686441600001,8,-0.00013260
1686470400000,8,-0.00024847
1686499200000,8,-0.00011360
1686528000000,8,0.00000223
1686556800000,8,0.00005833
1686585600001,8,0.00008395
1686614400000,8,0.00003132
1686643200000,8,0.00007106
1686672000000,8,0.00006797
1686700800000,8,0.00004584
1686729600000,8,0.00007302
1686758400000,8,0.00010000
1686787200000,8,-0.00002310
1686816000000,8,0.00010000
1686844800000,8,0.00008358
1686873600000,8,-0.00011021
1686902400000,8,-0.00000684
1686931200000,8,-0.00002624
1686960000000,8,0.00005123
1686988800000,8,0.00000749
1687017600000,8,0.00007720
1687046400000,8,-7.0E-7
1687075200000,8,0.00001661
1687104000000,8,0.00009674
1687132800000,8,0.00004028
1687161600000,8,0.00003936
1687190400000,8,0.00004967
1687219200001,8,0.00008699
1687248000000,8,0.00008660
1687276800000,8,-0.00008783
1687305600000,8,0.00010000
1687334400000,8,0.00010000
1687363200000,8,0.00010000
1687392000000,8,0.00010000
1687420800001,8,0.00010000
1687449600000,8,0.00009111
1687478400000,8,0.00006537
1687507200000,8,0.00010000
1687536000000,8,0.00008387
1687564800000,8,0.00010000
1687593600000,8,0.00008581
1687622400000,8,0.00010000
1687651200000,8,0.00010000
1687680000000,8,0.00010000
1687708800000,8,0.00009775
1687737600000,8,0.00002879
1687766400000,8,0.00006661
1687795200000,8,0.00010000
1687824000000,8,0.00006574
1687852800000,8,0.00010000
1687881600000,8,0.00009175
1687910400000,8,0.00010000
1687939200000,8,-0.00001094
1687968000000,8,0.00010000
1687996800000,8,0.00001498
1688025600000,8,0.00010000
1688054400000,8,0.00004071
1688083200000,8,0.00001921
1688112000000,8,0.00010000
1688140800001,8,0.00010000
1688169600000,8,0.00010000
1688198400000,8,0.00010000
1688227200000,8,0.00010000
1688256000000,8,0.00010000
1688284800000,8,0.00010000
1688313600001,8,0.00010000
1688342400000,8,0.00010000
1688371200000,8,0.00010000
1688400000000,8,0.00010000
1688428800001,8,0.00010000
1688457600000,8,0.00010000
1688486400000,8,0.00010000
1688515200000,8,0.00010000
1688544000000,8,0.00010000
1688572800000,8,0.00010000
1688601600000,8,0.00006830
1688630400000,8,0.00007929
1688659200000,8,0.00009677
1688688000000,8,0.00002501
1688716800000,8,-0.00001989
1688745600000,8,0.00000880
1688774400000,8,-0.00000290
1688803200000,8,-0.00006414
1688832000000,8,0.00000585
1688860800000,8,-0.00000334
1688889600000,8,0.00001191
1688918400000,8,0.00002466
1688947200000,8,0.00000294
1688976000000,8,0.00010000
1689004800000,8,0.00010000
1689033600000,8,0.00010000
1689062400000,8,0.00010000
1689091200000,8,0.00010000
1689120000000,8,0.00010000
1689148800000,8,0.00010000
1689177600000,8,0.00010000
1689206400000,8,0.00010000
1689235200000,8,0.00010000
1689264000000,8,0.00002146
1689292800000,8,0.00010000
1689321600000,8,0.00010000
1689350400000,8,0.00010000
1689379200000,8,0.00010000
1689408000000,8,0.00010000
1689436800000,8,0.00010000
1689465600001,8,0.00010000
1689494400000,8,0.00010000
1689523200000,8,0.00010000
1689552000000,8,0.00008040
1689580800000,8,-0.00005050
1689609600000,8,-0.00002892
1689638400000,8,0.00006521
1689667200000,8,0.00010000
1689696000000,8,0.00010000
1689724800000,8,0.00010000
1689753600000,8,0.00010000
1689782400001,8,0.00010000
1689811200000,8,0.00010000
1689840000000,8,0.00010000
1689868800000,8,0.00010000
1689897600001,8,0.00010000
1689926400000,8,0.00009978
1689955200000,8,0.00010000
1689984000000,8,0.00008051
1690012800000,8,0.00010000
1690041600000,8,0.00009645
1690070400000,8,0.00006730
1690099200000,8,0.00010000
1690128000000,8,0.00010000
1690156800000,8,0.00010000
1690185600000,8,0.00008711
1690214400000,8,0.00009646
1690243200000,8,0.00002318
1690272000000,8,0.00003654
1690300800000,8,0.00000627
1690329600000,8,0.00004002
1690358400001,8,0.00009356
1690387200000,8,0.00006465
1690416000000,8,0.00003697
1690444800000,8,0.00006658
1690473600001,8,0.00007018
1690502400000,8,0.00010000
1690531200000,8,0.00009459
