funding_time_ms,interval_hours,rate
1606204800000,8,0.00010000
1606233600005,8,0.00048493
1606262400005,8,0.00063241
1606291200005,8,0.00048632
1606320000015,8,0.00138697
1606348800012,8,0.00010000
1606377600002,8,0.00010000
1606406400001,8,0.00022626
1606435200001,8,0.00010000
1606464000000,8,0.00010000
1606492800007,8,0.00010000
1606521600007,8,0.00022314
1606550400012,8,0.00036716
1606579200000,8,0.00010000
1606608000007,8,0.00010000
1606636800000,8,0.00010000
1606665600000,8,0.00044622
1606694400004,8,0.00071322
1606723200007,8,0.00111628
1606752000000,8,0.00046617
1606780800000,8,0.00068960
1606809600003,8,0.00096052
1606838400000,8,0.00010000
1606867200001,8,0.00010975
1606896000011,8,0.00011888
1606924800005,8,0.00010000
1606953600001,8,0.00016247
1606982400031,8,0.00054267
1607011200000,8,0.00070378
1607040000006,8,0.00013002
1607068800009,8,0.00102344
1607097600000,8,0.00010000
1607126400000,8,0.00010000
1607155200000,8,0.00010000
1607184000000,8,0.00010000
1607212800004,8,0.00010674
1607241600000,8,0.00038845
1607270400001,8,0.00010000
1607299200000,8,0.00010000
1607328000008,8,0.00055638
1607356800000,8,0.00045694
1607385600003,8,0.00035907
1607414400003,8,0.00095807
1607443200033,8,0.00047639
1607472000000,8,0.00010000
1607500800010,8,0.00029396
1607529600000,8,0.00010000
1607558400000,8,0.00020735
1607587200000,8,0.00022700
1607616000007,8,0.00012171
1607644800000,8,0.00010000
1607673600016,8,0.00010000
1607702400010,8,0.00010000
1607731200009,8,0.00010000
1607760000002,8,0.00052162
1607788800000,8,0.00010000
1607817600007,8,0.00010000
1607846400000,8,0.00010000
1607875200000,8,0.00010000
1607904000000,8,0.00010000
1607932800000,8,0.00010000
1607961600000,8,0.00010000
1607990400006,8,0.00010000
1608019200001,8,0.00010000
1608048000000,8,0.00010000
1608076800001,8,0.00010000
1608105600000,8,0.00010000
1608134400000,8,0.00059396
1608163200000,8,0.00110683
1608192000000,8,0.00031271
1608220800011,8,0.00200141
1608249600000,8,0.00063857
1608278400000,8,0.00092611
1608307200000,8,0.00069926
1608336000000,8,0.00068123
1608364800018,8,0.00113830
1608393600000,8,0.00152008
1608422400001,8,0.00171395
1608451200011,8,0.00100032
1608480000023,8,0.00060217
1608508800011,8,0.00010000
1608537600000,8,0.00077299
1608566400000,8,0.00170550
1608595200001,8,0.00010000
1608624000006,8,0.00010000
1608652800000,8,0.00010000
1608681600000,8,0.00010000
1608710400000,8,0.00010000
1608739200000,8,0.00010000
1608768000012,8,0.00010000
1608796800009,8,0.00010000
1608825600001,8,0.00010000
1608854400000,8,0.00010000
1608883200000,8,-0.00001275
1608912000000,8,0.00010000
1608940800009,8,0.00010000
1608969600001,8,0.00010000
1608998400006,8,0.00010000
1609027200000,8,0.00010000
1609056000000,8,0.00010876
1609084800001,8,0.00010000
1609113600015,8,0.00010000
1609142400019,8,0.00010000
1609171200000,8,0.00010000
1609200000004,8,0.00031030
1609228800003,8,0.00010000
1609257600000,8,0.00010000
1609286400001,8,0.00010000
1609315200001,8,0.00018024
1609344000012,8,0.00010000
1609372800009,8,0.00010000
1609401600000,8,0.00010000
1609430400010,8,0.00010000
1609459200002,8,0.00010000
1609488000006,8,0.00010000
1609516800003,8,0.00013812
1609545600000,8,0.00018242
1609574400000,8,0.00069836
1609603200006,8,0.00089360
1609632000018,8,0.00036544
1609660800000,8,0.00082852
1609689600002,8,0.00132308
1609718400000,8,0.00285856
1609747200000,8,0.00379453
1609776000000,8,0.00053540
1609804800020,8,0.00025240
1609833600003,8,0.00016623
1609862400003,8,0.00057905
1609891200010,8,0.00097150
1609920000003,8,0.00078851
1609948800000,8,0.00197014
1609977600007,8,0.00089953
1610006400000,8,0.00202982
1610035200004,8,0.00279546
1610064000000,8,0.00105157
1610092800000,8,0.00010000
1610121600000,8,0.00067537
1610150400009,8,0.00010000
1610179200004,8,0.00038706
1610208000000,8,0.00159728
1610236800000,8,0.00304197
1610265600005,8,0.00362545
1610294400000,8,0.00106570
1610323200000,8,0.00186501
1610352000012,8,0.00019892
1610380800000,8,0.00080123
1610409600000,8,0.00051133
1610438400000,8,0.00010000
1610467200008,8,0.00010000
1610496000001,8,0.00010000
1610524800000,8,0.00043260
1610553600003,8,0.00035419
1610582400000,8,0.00035072
1610611200012,8,0.00095532
1610640000000,8,0.00055814
1610668800002,8,0.00010016
1610697600000,8,0.00077963
1610726400004,8,0.00080709
1610755200000,8,0.00026239
1610784000008,8,0.00010000
1610812800000,8,0.00082470
1610841600009,8,0.00053631
1610870400000,8,0.00071313
1610899200001,8,0.00074703
1610928000000,8,0.00118164
1610956800004,8,0.00073531
1610985600000,8,0.00218154
1611014400000,8,0.00040306
1611043200005,8,0.00237121
1611072000012,8,0.00213571
1611100800012,8,0.00097898
1611129600001,8,0.00040010
1611158400001,8,0.00017201
1611187200000,8,0.00074601
1611216000000,8,0.00030363
1611244800004,8,0.00010000
1611273600012,8,0.00010000
1611302400003,8,0.00010000
1611331200001,8,0.00010000
1611360000000,8,0.00010000
1611388800002,8,0.00030355
1611417600000,8,0.00013196
1611446400001,8,0.00029500
1611475200011,8,0.00056406
1611504000005,8,0.00035788
1611532800007,8,0.00074056
1611561600012,8,0.00067460
1611590400000,8,0.00073136
1611619200007,8,0.00064098
1611648000000,8,0.00028862
1611676800000,8,0.00010000
1611705600000,8,0.00010000
1611734400011,8,0.00010000
1611763200003,8,0.00010000
1611792000000,8,0.00012717
1611820800000,8,0.00086808
1611849600000,8,0.00055452
1611878400009,8,0.00034989
1611907200000,8,0.00154871
1611936000000,8,0.00161841
1611964800000,8,0.00096748
1611993600000,8,0.00057174
1612022400000,8,0.00220761
1612051200009,8,0.00148099
1612080000000,8,0.00135054
1612108800000,8,0.00162749
1612137600001,8,0.00104491
1612166400014,8,0.00092288
1612195200000,8,0.00177723
1612224000000,8,0.00129252
1612252800006,8,0.00109198
1612281600000,8,0.00213945
1612310400009,8,0.00298221
1612339200006,8,0.00221183
1612368000006,8,0.00314322
1612396800005,8,0.00287988
1612425600000,8,0.00195543
1612454400011,8,0.00174658
1612483200009,8,0.00236456
1612512000004,8,0.00375289
1612540800000,8,0.00445275
1612569600008,8,0.00300426
1612598400009,8,0.00150992
1612627200000,8,0.00133251
1612656000000,8,0.00175378
1612684800005,8,0.00030424
1612713600001,8,0.00111202
1612742400000,8,0.00018747
1612771200001,8,0.00105585
1612800000000,8,0.00313425
1612828800010,8,0.00373912
1612857600006,8,0.00340428
1612886400007,8,0.00265977
1612915200009,8,0.00545874
1612944000014,8,0.00417042
1612972800005,8,0.00218778
1613001600000,8,0.00101344
1613030400000,8,0.00045949
1613059200000,8,0.00285170
1613088000000,8,0.00212122
1613116800000,8,0.00275319
1613145600000,8,0.00438459
1613174400001,8,0.00479462
1613203200003,8,0.00425924
1613232000000,8,0.00267237
1613260800013,8,0.00281000
1613289600000,8,0.00202843
1613318400008,8,0.00283480
1613347200000,8,0.00169411
1613376000006,8,0.00026595
1613404800000,8,0.00037363
1613433600001,8,0.00014107
1613462400000,8,0.00119329
1613491200010,8,0.00131754
1613520000005,8,0.00083223
1613548800010,8,0.00040143
1613577600008,8,0.00201624
1613606400012,8,0.00213664
1613635200000,8,0.00247616
1613664000009,8,0.00244696
1613692800010,8,0.00144916
1613721600002,8,0.00132785
1613750400008,8,0.00385136
1613779200000,8,0.00296159
1613808000009,8,0.00331876
1613836800000,8,0.00388502
1613865600007,8,0.00081165
1613894400012,8,0.00099726
1613923200001,8,0.00115115
1613952000006,8,0.00091774
1613980800002,8,0.00113776
1614009600000,8,0.00010000
1614038400000,8,0.00012733
1614067200006,8,0.00010000
1614096000000,8,0.00010000
1614124800012,8,0.00010000
