funding_time_ms,interval_hours,rate
1600185600003,8,0.00010000
1600214400014,8,0.00010000
1600243200000,8,0.00010000
1600272000001,8,0.00010000
1600300800006,8,0.00010000
1600329600012,8,0.00010000
1600358400000,8,0.00010000
1600387200001,8,0.00010000
1600416000002,8,0.00010000
1600444800002,8,0.00010000
1600473600000,8,0.00010000
1600502400005,8,0.00010000
1600531200008,8,0.00010000
1600560000002,8,0.00010000
1600588800005,8,0.00010000
1600617600005,8,0.00010000
1600646400000,8,0.00010000
1600675200001,8,0.00010000
1600704000000,8,0.00010000
1600732800001,8,0.00010000
1600761600000,8,0.00010000
1600790400004,8,0.00010000
1600819200007,8,0.00010000
1600848000001,8,0.00010000
1600876800001,8,0.00010000
1600905600000,8,0.00010000
1600934400000,8,0.00010000
1600963200000,8,0.00010000
1600992000009,8,0.00010000
1601020800045,8,0.00010000
1601049600000,8,-0.00016591
1601078400000,8,0.00010000
1601107200000,8,-0.00276787
1601136000005,8,-0.00128494
1601164800000,8,0.00010000
1601193600000,8,0.00010000
1601222400019,8,0.00010000
1601251200001,8,-0.00005102
1601280000000,8,-0.00110348
1601308800002,8,0.00010000
1601337600000,8,-0.00066872
1601366400000,8,-0.00324381
1601395200000,8,0.00010000
1601424000005,8,-0.00185648
1601452800000,8,-0.00143214
1601481600000,8,-0.00163347
1601510400000,8,-0.00059333
1601539200000,8,0.00010000
1601568000000,8,0.00004168
1601596800011,8,0.00010000
1601625600000,8,-0.00004265
1601654400005,8,0.00010000
1601683200000,8,0.00010000
1601712000001,8,0.00010000
1601740800000,8,0.00010000
1601769600000,8,0.00010000
1601798400003,8,0.00010000
1601827200001,8,0.00010000
1601856000000,8,0.00010000
1601884800000,8,0.00010000
1601913600012,8,0.00010000
1601942400000,8,0.00010000
1601971200005,8,0.00010000
1602000000000,8,0.00010000
1602028800000,8,0.00010000
1602057600000,8,-0.00271715
1602086400000,8,-0.00092527
1602115200000,8,-0.00003440
1602144000009,8,-0.00058948
1602172800003,8,0.00010000
1602201600001,8,0.00010000
1602230400000,8,0.00010000
1602259200004,8,0.00010000
1602288000005,8,0.00010000
1602316800000,8,-0.00001118
1602345600011,8,-0.00035633
1602374400002,8,-0.00131288
1602403200003,8,0.00010000
1602432000004,8,0.00010000
1602460800001,8,0.00010000
1602489600000,8,-0.00086627
1602518400011,8,-0.00030336
1602547200003,8,-0.00002702
1602576000000,8,-0.00001420
1602604800001,8,-0.00076307
1602633600001,8,-0.00171681
1602662400000,8,-0.00041772
1602691200001,8,-0.00081843
1602720000000,8,0.00010000
1602748800000,8,-0.00008485
1602777600000,8,0.00010000
1602806400002,8,0.00010000
1602835200003,8,0.00010000
1602864000000,8,0.00010000
1602892800006,8,0.00010000
1602921600007,8,0.00010000
1602950400009,8,0.00010000
1602979200006,8,0.00010000
