funding_time_ms,interval_hours,rate
1593504000001,8,0.00010000
1593532800002,8,-0.00471883
1593561600002,8,-0.00326284
1593590400000,8,-0.00097768
1593619200000,8,-0.00037847
1593648000001,8,0.00010000
1593676800001,8,-0.00098896
1593705600000,8,-0.00421887
1593734400000,8,-0.00313869
1593763200001,8,-0.00312676
1593792000000,8,0.00010000
1593820800002,8,0.00010000
1593849600002,8,-0.00098819
1593878400001,8,-0.00686319
1593907200000,8,-0.00188069
1593936000000,8,-0.00750000
1593964800000,8,-0.00750000
1593993600000,8,-0.00750000
1594022400001,8,-0.00155159
1594051200000,8,-0.00166560
1594080000000,8,-0.00031729
1594108800006,8,0.00010000
1594137600000,8,0.00010000
1594166400000,8,0.00010000
1594195200000,8,0.00082083
1594224000000,8,0.00071256
1594252800001,8,0.00010000
1594281600002,8,0.00027374
1594310400000,8,0.00010000
1594339200000,8,0.00025963
1594368000001,8,0.00010000
1594396800000,8,0.00010000
1594425600000,8,0.00045396
1594454400000,8,0.00010000
1594483200000,8,0.00010000
1594512000000,8,0.00010000
1594540800000,8,0.00010000
1594569600000,8,0.00077668
1594598400000,8,0.00074499
1594627200001,8,0.00085507
1594656000000,8,0.00182416
1594684800001,8,-0.00011493
1594713600000,8,-0.00046521
1594742400000,8,0.00005140
1594771200000,8,0.00010000
1594800000000,8,-0.00108154
1594828800000,8,0.00010000
1594857600000,8,0.00010000
1594886400002,8,-0.00077592
1594915200001,8,0.00010000
1594944000001,8,0.00010000
1594972800000,8,-0.00003662
1595001600000,8,-0.00088165
1595030400003,8,0.00010000
1595059200001,8,0.00010000
1595088000000,8,0.00010000
1595116800000,8,0.00010000
1595145600000,8,0.00010000
1595174400000,8,0.00010000
1595203200000,8,0.00024475
1595232000000,8,0.00010000
1595260800001,8,0.00015344
1595289600000,8,0.00012811
1595318400001,8,0.00020169
1595347200004,8,0.00065862
1595376000000,8,0.00100019
1595404800000,8,0.00094606
1595433600000,8,0.00016875
1595462400001,8,0.00010000
1595491200000,8,0.00076719
1595520000001,8,0.00042763
1595548800000,8,0.00102025
1595577600000,8,0.00075441
1595606400000,8,0.00098382
1595635200000,8,0.00123796
1595664000001,8,0.00098484
1595692800000,8,0.00128579
1595721600000,8,0.00239897
1595750400000,8,0.00128446
1595779200000,8,0.00201141
1595808000000,8,0.00082796
1595836800000,8,0.00037851
1595865600000,8,0.00022122
1595894400000,8,-0.00123790
1595923200001,8,0.00010000
1595952000000,8,0.00014361
1595980800000,8,0.00010000
1596009600000,8,0.00041570
1596038400000,8,0.00048816
1596067200000,8,0.00070326
1596096000001,8,0.00075767
1596124800000,8,0.00117772
1596153600000,8,0.00057924
1596182400001,8,0.00075479
1596211200000,8,0.00100746
1596240000005,8,0.00055451
1596268800000,8,0.00101227
1596297600001,8,0.00092270
1596326400000,8,0.00184654
1596355200001,8,0.00010000
1596384000001,8,0.00010000
1596412800000,8,0.00010000
1596441600001,8,0.00010000
1596470400000,8,0.00010000
1596499200003,8,-0.00011445
1596528000000,8,-0.00123401
1596556800000,8,-0.00015176
1596585600000,8,0.00010000
1596614400000,8,0.00003598
1596643200000,8,-0.00044920
1596672000000,8,0.00051197
1596700800007,8,0.00109524
