funding_time_ms,interval_hours,rate
1647532800004,8,-0.00525377
1647561600000,8,-0.00084044
1647590400000,8,-0.00553630
1647619200017,8,-0.00133993
1647648000008,8,-0.00153859
1647676800015,8,-0.00046220
1647705600000,8,-0.00031904
1647734400000,8,0.00005221
1647763200001,8,0.00010000
1647792000002,8,0.00010000
1647820800013,8,0.00010000
1647849600004,8,0.00010000
1647878400010,8,0.00010000
1647907200012,8,0.00010000
1647936000001,8,0.00010000
1647964800022,8,0.00010000
1647993600007,8,0.00010000
1648022400000,8,0.00010000
1648051200006,8,0.00010000
1648080000013,8,0.00010000
1648108800006,8,-0.00007829
1648137600020,8,0.00010000
1648166400010,8,0.00010000
1648195200001,8,0.00010000
1648224000014,8,0.00010000
1648252800020,8,0.00010000
1648281600006,8,0.00010000
1648310400000,8,0.00010000
1648339200004,8,0.00010000
1648368000001,8,0.00010000
1648396800006,8,0.00010000
1648425600012,8,0.00010000
1648454400007,8,0.00010000
1648483200000,8,0.00010000
1648512000000,8,0.00010000
1648540800015,8,0.00010000
1648569600000,8,0.00010000
1648598400000,8,0.00010000
1648627200002,8,0.00010000
1648656000028,8,0.00010000
1648684800017,8,0.00010000
1648713600000,8,0.00015546
1648742400015,8,0.00010000
1648771200000,8,0.00010000
1648800000000,8,0.00010000
1648828800018,8,0.00010000
1648857600000,8,0.00010000
1648886400002,8,0.00010000
1648915200006,8,0.00010000
1648944000018,8,0.00010000
1648972800018,8,0.00010000
1649001600015,8,0.00010000
1649030400006,8,0.00010000
1649059200000,8,0.00010000
1649088000016,8,0.00010000
1649116800000,8,0.00010000
1649145600010,8,0.00010000
1649174400008,8,0.00010000
1649203200001,8,0.00010000
1649232000021,8,0.00010000
1649260800000,8,0.00010000
1649289600009,8,0.00010000
1649318400000,8,0.00010000
1649347200000,8,0.00009550
1649376000000,8,0.00010000
1649404800004,8,0.00010000
1649433600008,8,0.00010000
1649462400008,8,0.00010000
1649491200000,8,0.00010000
1649520000001,8,0.00010000
1649548800004,8,0.00010000
1649577600007,8,0.00010000
1649606400016,8,0.00010000
1649635200000,8,0.00010000
1649664000000,8,0.00010000
1649692800009,8,0.00010000
1649721600000,8,0.00000269
1649750400006,8,0.00005496
1649779200013,8,0.00010000
1649808000005,8,0.00010000
1649836800008,8,0.00010000
1649865600013,8,0.00010000
1649894400007,8,0.00010000
1649923200000,8,0.00010000
1649952000006,8,0.00010000
1649980800008,8,0.00006176
1650009600002,8,0.00007277
1650038400000,8,0.00010000
1650067200011,8,0.00010000
1650096000007,8,0.00010000
1650124800007,8,0.00010000
1650153600000,8,-0.00005726
1650182400004,8,0.00006643
1650211200000,8,0.00004840
1650240000008,8,0.00010000
1650268800012,8,0.00008610
1650297600000,8,0.00010000
1650326400021,8,0.00004975
1650355200031,8,0.00010000
1650384000000,8,0.00002128
1650412800025,8,0.00010000
1650441600003,8,0.00010000
1650470400000,8,0.00010000
1650499200000,8,0.00010000
1650528000000,8,0.00010000
1650556800024,8,0.00010000
1650585600008,8,0.00010000
1650614400008,8,0.00010000
1650643200008,8,0.00010000
1650672000000,8,0.00001738
1650700800000,8,0.00007967
1650729600012,8,0.00010000
1650758400004,8,0.00010000
1650787200003,8,0.00010000
1650816000000,8,0.00002083
1650844800008,8,0.00000984
1650873600018,8,-0.00004533
1650902400000,8,-0.00002917
1650931200014,8,-0.00014180
1650960000000,8,0.00003913
1650988800017,8,-0.00007545
1651017600012,8,-0.00010977
1651046400000,8,-0.00015339
1651075200002,8,-0.00030250
1651104000000,8,-0.00030718
1651132800004,8,-0.00048327
1651161600030,8,-0.00058708
1651190400000,8,-0.00020143
1651219200016,8,-0.00014379
1651248000010,8,-0.00087778
1651276800000,8,-0.00093586
1651305600005,8,-0.00750000
1651334400015,8,-0.00750000
1651363200000,8,-0.00750000
1651392000000,8,-0.00141619
1651420800010,8,-0.00001136
1651449600018,8,0.00012983
1651478400007,8,0.00002690
1651507200000,8,0.00010000
1651536000006,8,0.00008233
1651564800000,8,0.00010000
1651593600021,8,0.00010000
1651622400007,8,0.00005485
1651651200011,8,0.00010000
1651680000000,8,-0.00002245
1651708800005,8,-0.00005399
1651737600019,8,-0.00001590
1651766400005,8,0.00010000
1651795200005,8,-0.00026090
1651824000001,8,-0.00004908
1651852800010,8,0.00005436
1651881600004,8,0.00003407
1651910400016,8,0.00001352
1651939200011,8,-0.00010796
1651968000000,8,0.00006555
1651996800007,8,0.00004843
1652025600015,8,0.00010000
1652054400000,8,0.00010000
1652083200001,8,0.00010000
1652112000000,8,-0.00002016
1652140800000,8,-0.00036819
1652169600007,8,-0.00032870
1652198400008,8,-0.00029185
1652227200004,8,-0.00043724
1652256000007,8,-0.00033918
1652284800008,8,-0.00014316
1652313600014,8,-0.00059736
1652342400000,8,-0.00054727
1652371200007,8,-0.00045084
1652400000014,8,-0.00021945
1652428800001,8,-0.00008945
1652457600000,8,-0.00025930
1652486400000,8,-0.00029847
1652515200000,8,-0.00004778
1652544000001,8,-0.00009309
1652572800000,8,-0.00007542
1652601600000,8,-0.00007392
1652630400000,8,-0.00009483
1652659200021,8,-0.00002567
1652688000013,8,-0.00012849
1652716800006,8,-0.00008939
1652745600000,8,-0.00027020
1652774400010,8,-0.00022799
1652803200023,8,0.00000317
1652832000003,8,-0.00021548
1652860800024,8,-0.00005382
1652889600014,8,-0.00015032
1652918400000,8,-0.00017525
1652947200008,8,-0.00025340
1652976000015,8,-0.00024597
1653004800001,8,-0.00012248
1653033600003,8,-0.00012328
1653062400012,8,-0.00007365
1653091200008,8,-0.00011834
1653120000001,8,-0.00015705
1653148800007,8,-0.00008656
1653177600003,8,0.00000503
1653206400016,8,-0.00003973
1653235200000,8,0.00001653
1653264000011,8,-0.00007451
1653292800000,8,0.00002012
1653321600023,8,0.00001679
1653350400011,8,-0.00010944
1653379200000,8,0.00002142
1653408000009,8,-0.00025982
1653436800001,8,-0.00039103
1653465600000,8,-0.00018511
1653494400015,8,-0.00022121
1653523200005,8,-0.00012415
1653552000001,8,-0.00018358
1653580800000,8,-0.00039781
1653609600007,8,-0.00023586
1653638400008,8,-0.00027846
1653667200000,8,-0.00023289
1653696000018,8,-0.00019440
1653724800016,8,-0.00017200
1653753600013,8,-0.00020108
1653782400000,8,-0.00020850
1653811200025,8,-0.00014050
1653840000002,8,-0.00018473
1653868800000,8,-0.00017345
1653897600013,8,-0.00006706
1653926400005,8,0.00004780
1653955200016,8,-0.00004161
1653984000000,8,0.00005664
1654012800000,8,-0.00004963
1654041600000,8,-0.00006570
1654070400011,8,-0.00006424
1654099200000,8,0.00001316
1654128000000,8,-0.00022187
1654156800006,8,-0.00012081
1654185600021,8,-0.00002879
1654214400016,8,-0.00007449
1654243200016,8,0.00004246
1654272000012,8,-0.00012205
1654300800005,8,-0.00012633
1654329600000,8,-0.00002427
1654358400007,8,-0.00014325
1654387200005,8,-0.00003779
1654416000015,8,-0.00007322
1654444800000,8,-0.00013160
1654473600000,8,-0.00001577
1654502400017,8,0.00006561
1654531200000,8,0.00008518
1654560000000,8,-0.00005750
1654588800011,8,-0.00002999
1654617600000,8,-0.00004248
1654646400008,8,0.00009499
1654675200020,8,0.00000696
1654704000012,8,0.00008454
1654732800000,8,-0.00008172
1654761600000,8,-0.00006418
1654790400000,8,0.00003074
1654819200009,8,0.00002067
1654848000000,8,0.00000287
1654876800006,8,-0.00011613
1654905600018,8,-0.00010509
1654934400014,8,-0.00002860
1654963200000,8,-0.00001890
1654992000015,8,-0.00006468
1655020800019,8,-0.00005136
1655049600010,8,-0.00010561
1655078400009,8,-0.00018306
1655107200000,8,-0.00005161
1655136000007,8,-0.00016780
1655164800013,8,-0.00012607
1655193600008,8,-0.00007792
1655222400006,8,-0.00007977
1655251200000,8,-0.00012745
1655280000016,8,-0.00014326
1655308800008,8,-0.00001108
1655337600009,8,0.00006154
1655366400016,8,0.00010000
1655395200000,8,-0.00004456
1655424000008,8,-0.00014686
1655452800003,8,-0.00017331
1655481600000,8,-0.00013333
1655510400020,8,-0.00012079
1655539200025,8,-0.00022781
1655568000014,8,-0.00021395
1655596800012,8,-0.00010862
1655625600012,8,-0.00011748
1655654400008,8,-0.00010556
1655683200016,8,-0.00003953
1655712000000,8,-0.00005339
1655740800013,8,-0.00010219
1655769600012,8,0.00002890
1655798400018,8,0.00001637
1655827200010,8,0.00001950
1655856000000,8,-0.00016407
1655884800001,8,-0.00013279
1655913600012,8,-0.00011927
1655942400000,8,-0.00008992
1655971200000,8,-0.00007127
1656000000016,8,-0.00006210
1656028800005,8,0.00005480
1656057600004,8,0.00009038
1656086400018,8,0.00009967
1656115200001,8,0.00005754
1656144000010,8,0.00005093
1656172800000,8,0.00007925
1656201600002,8,0.00006858
1656230400016,8,0.00008290
1656259200006,8,0.00004642
1656288000008,8,-0.00001193
1656316800000,8,-0.00004701
1656345600016,8,-0.00005551
1656374400016,8,-0.00004648
1656403200001,8,-0.00006510
1656432000005,8,0.00005634
1656460800000,8,-0.00001782
1656489600013,8,-0.00017902
1656518400000,8,-0.00027107
1656547200000,8,-0.00016434
1656576000000,8,-0.00011309
1656604800000,8,-0.00020595
1656633600001,8,-0.00023676
1656662400017,8,-0.00015799
1656691200005,8,-0.00010546
1656720000000,8,0.00000823
1656748800000,8,-0.00018871
1656777600008,8,-0.00014041
1656806400015,8,-0.00007929
1656835200004,8,-0.00002445
1656864000005,8,-0.00001995
1656892800021,8,-0.00004142
1656921600001,8,-0.00021083
1656950400000,8,-0.00010000
1656979200000,8,-0.00006715
1657008000000,8,0.00005676
1657036800015,8,-0.00006518
1657065600006,8,0.00002065
1657094400000,8,-0.00001201
1657123200000,8,0.00003441
1657152000010,8,-0.00002738
1657180800010,8,0.00004121
1657209600011,8,-0.00003108
1657238400008,8,0.00008810
1657267200009,8,0.00003238
1657296000000,8,-0.00008073
1657324800000,8,-0.00001872
1657353600000,8,-0.00004331
1657382400009,8,-0.00005959
1657411200001,8,0.00003540
1657440000002,8,-0.00005050
1657468800001,8,-0.00009826
1657497600000,8,-0.00012926
1657526400003,8,-0.00000570
1657555200001,8,-6.9E-7
1657584000000,8,-0.00004546
1657612800021,8,-0.00004882
1657641600000,8,-0.00015476
1657670400012,8,-0.00016149
1657699200022,8,-0.00012614
1657728000005,8,-0.00024188
1657756800017,8,-0.00001745
1657785600001,8,-0.00000699
1657814400000,8,-0.00006876
1657843200004,8,0.00000562
1657872000019,8,0.00009901
1657900800017,8,0.00010000
1657929600021,8,0.00008617
1657958400014,8,0.00004437
1657987200005,8,0.00003362
1658016000000,8,0.00010000
1658044800003,8,0.00010000
1658073600007,8,0.00007436
1658102400001,8,0.00010000
1658131200004,8,0.00010000
1658160000019,8,0.00010000
1658188800000,8,0.00010000
1658217600000,8,0.00010000
1658246400001,8,0.00010000
1658275200004,8,0.00010000
1658304000000,8,0.00010000
1658332800003,8,0.00010000
1658361600000,8,0.00010000
1658390400018,8,0.00010000
1658419200011,8,0.00010000
1658448000014,8,0.00010000
1658476800000,8,0.00010000
1658505600000,8,0.00010000
1658534400004,8,0.00010000
1658563200002,8,-0.00011831
1658592000001,8,0.00010000
1658620800000,8,0.00010000
1658649600011,8,0.00007299
1658678400000,8,0.00000927
1658707200000,8,0.00004364
1658736000014,8,-0.00000823
1658764800006,8,0.00010000
1658793600010,8,0.00002370
1658822400000,8,0.00010000
1658851200000,8,0.00010000
1658880000008,8,-0.00003557
1658908800000,8,0.00004623
1658937600003,8,-0.00003192
1658966400009,8,0.00010000
1658995200008,8,0.00010000
1659024000013,8,0.00010000
1659052800000,8,0.00010000
1659081600000,8,0.00010000
1659110400000,8,0.00010000
1659139200005,8,0.00010000
1659168000009,8,0.00010000
1659196800000,8,0.00010000
1659225600022,8,0.00010000
1659254400011,8,0.00010000
1659283200019,8,0.00010000
1659312000010,8,0.00010000
1659340800019,8,0.00010000
1659369600017,8,0.00010000
1659398400000,8,0.00000374
1659427200007,8,-0.00008499
1659456000014,8,-0.00013173
1659484800001,8,0.00010000
1659513600020,8,-0.00004905
1659542400008,8,0.00002814
1659571200001,8,0.00004723
1659600000009,8,-0.00008252
1659628800015,8,0.00007588
1659657600005,8,-0.00007258
1659686400000,8,-0.00000376
1659715200000,8,-0.00005578
1659744000021,8,0.00006310
1659772800000,8,0.00004441
1659801600015,8,0.00003756
1659830400013,8,0.00003007
1659859200000,8,-0.00002937
1659888000014,8,-0.00011605
1659916800009,8,-0.00008687
1659945600006,8,-0.00004806
1659974400000,8,0.00001512
1660003200020,8,0.00008382
1660032000000,8,0.00010000
1660060800000,8,-0.00008880
1660089600000,8,-0.00011218
1660118400016,8,0.00006164
1660147200018,8,-0.00000920
1660176000012,8,0.00001870
1660204800000,8,0.00010000
1660233600000,8,0.00001304
1660262400006,8,-0.00003072
1660291200000,8,0.00010000
1660320000005,8,0.00003894
1660348800012,8,0.00007361
1660377600006,8,0.00010000
1660406400018,8,0.00009790
1660435200000,8,0.00004076
1660464000000,8,0.00010000
1660492800000,8,0.00010000
1660521600010,8,0.00006458
1660550400002,8,0.00001014
1660579200010,8,0.00007422
1660608000010,8,0.00003840
1660636800002,8,0.00010000
1660665600000,8,0.00010000
1660694400020,8,0.00006478
1660723200016,8,0.00002834
1660752000001,8,-0.00011009
1660780800005,8,-0.00008063
1660809600012,8,0.00000670
1660838400013,8,-0.00007459
1660867200000,8,-0.00005203
1660896000000,8,-0.00028549
1660924800009,8,-0.00009752
1660953600000,8,-0.00010963
1660982400005,8,-0.00008905
1661011200000,8,-0.00008200
1661040000010,8,-0.00025431
1661068800013,8,-0.00016883
1661097600000,8,-0.00008605
1661126400011,8,-0.00014638
1661155200005,8,-0.00017248
1661184000005,8,-0.00012463
1661212800000,8,-0.00001163
1661241600021,8,-0.00005249
