funding_time_utc,rate
"2020-11-24T08:00:00Z","0.00010000"
"2020-11-24T16:00:00Z","0.00048493"
"2020-11-25T00:00:00Z","0.00063241"
"2020-11-25T08:00:00Z","0.00048632"
"2020-11-25T16:00:00Z","0.00138697"
"2020-11-26T00:00:00Z","0.00010000"
"2020-11-26T08:00:00Z","0.00010000"
"2020-11-26T16:00:00Z","0.00022626"
"2020-11-27T00:00:00Z","0.00010000"
"2020-11-27T08:00:00Z","0.00010000"
"2020-11-27T16:00:00Z","0.00010000"
"2020-11-28T00:00:00Z","0.00022314"
"2020-11-28T08:00:00Z","0.00036716"
"2020-11-28T16:00:00Z","0.00010000"
"2020-11-29T00:00:00Z","0.00010000"
"2020-11-29T08:00:00Z","0.00010000"
"2020-11-29T16:00:00Z","0.00044622"
"2020-11-30T00:00:00Z","0.00071322"
"2020-11-30T08:00:00Z","0.00111628"
"2020-11-30T16:00:00Z","0.00046617"
"2020-12-01T00:00:00Z","0.00068960"
"2020-12-01T08:00:00Z","0.00096052"
"2020-12-01T16:00:00Z","0.00010000"
"2020-12-02T00:00:00Z","0.00010975"
"2020-12-02T08:00:00Z","0.00011888"
"2020-12-02T16:00:00Z","0.00010000"
"2020-12-03T00:00:00Z","0.00016247"
"2020-12-03T08:00:00Z","0.00054267"
"2020-12-03T16:00:00Z","0.00070378"
"2020-12-04T00:00:00Z","0.00013002"
"2020-12-04T08:00:00Z","0.00102344"
"2020-12-04T16:00:00Z","0.00010000"
"2020-12-05T00:00:00Z","0.00010000"
"2020-12-05T08:00:00Z","0.00010000"
"2020-12-05T16:00:00Z","0.00010000"
"2020-12-06T00:00:00Z","0.00010674"
"2020-12-06T08:00:00Z","0.00038845"
"2020-12-06T16:00:00Z","0.00010000"
"2020-12-07T00:00:00Z","0.00010000"
"2020-12-07T08:00:00Z","0.00055638"
"2020-12-07T16:00:00Z","0.00045694"
"2020-12-08T00:00:00Z","0.00035907"
"2020-12-08T08:00:00Z","0.00095807"
"2020-12-08T16:00:00Z","0.00047639"
"2020-12-09T00:00:00Z","0.00010000"
"2020-12-09T08:00:00Z","0.00029396"
"2020-12-09T16:00:00Z","0.00010000"
"2020-12-10T00:00:00Z","0.00020735"
"2020-12-10T08:00:00Z","0.00022700"
"2020-12-10T16:00:00Z","0.00012171"
"2020-12-11T00:00:00Z","0.00010000"
"2020-12-11T08:00:00Z","0.00010000"
"2020-12-11T16:00:00Z","0.00010000"
"2020-12-12T00:00:00Z","0.00010000"
"2020-12-12T08:00:00Z","0.00052162"
"2020-12-12T16:00:00Z","0.00010000"
"2020-12-13T00:00:00Z","0.00010000"
"2020-12-13T08:00:00Z","0.00010000"
"2020-12-13T16:00:00Z","0.00010000"
"2020-12-14T00:00:00Z","0.00010000"
"2020-12-14T08:00:00Z","0.00010000"
"2020-12-14T16:00:00Z","0.00010000"
"2020-12-15T00:00:00Z","0.00010000"
"2020-12-15T08:00:00Z","0.00010000"
"2020-12-15T16:00:00Z","0.00010000"
"2020-12-16T00:00:00Z","0.00010000"
