funding_time_utc,rate
"2020-01-09T08:00:00Z","0.00010000"
"2020-01-09T16:00:00Z","0.00010000"
"2020-01-10T00:00:00Z","0.00010000"
"2020-01-10T08:00:00Z","-0.00016501"
"2020-01-10T16:00:00Z","0.00010000"
"2020-01-11T00:00:00Z","-0.00008340"
"2020-01-11T08:00:00Z","0.00010000"
"2020-01-11T16:00:00Z","0.00030815"
"2020-01-12T00:00:00Z","0.00009409"
"2020-01-12T08:00:00Z","0.00010000"
"2020-01-12T16:00:00Z","0.00010000"
"2020-01-13T00:00:00Z","0.00010000"
"2020-01-13T08:00:00Z","0.00010000"
"2020-01-13T16:00:00Z","0.00010000"
"2020-01-14T00:00:00Z","0.00010000"
"2020-01-14T08:00:00Z","0.00010000"
"2020-01-14T16:00:00Z","0.00010000"
"2020-01-15T00:00:00Z","0.00061688"
"2020-01-15T08:00:00Z","0.00038757"
"2020-01-15T16:00:00Z","0.00019672"
"2020-01-16T00:00:00Z","0.00010000"
"2020-01-16T08:00:00Z","0.00010000"
"2020-01-16T16:00:00Z","0.00010000"
"2020-01-17T00:00:00Z","0.00038011"
"2020-01-17T08:00:00Z","0.00089497"
"2020-01-17T16:00:00Z","0.00062640"
"2020-01-18T00:00:00Z","0.00072004"
"2020-01-18T08:00:00Z","0.00070400"
"2020-01-18T16:00:00Z","0.00086863"
"2020-01-19T00:00:00Z","0.00031874"
"2020-01-19T08:00:00Z","0.00043069"
"2020-01-19T16:00:00Z","0.00010000"
"2020-01-20T00:00:00Z","0.00010000"
"2020-01-20T08:00:00Z","0.00010000"
"2020-01-20T16:00:00Z","0.00010000"
"2020-01-21T00:00:00Z","0.00010000"
"2020-01-21T08:00:00Z","0.00010000"
"2020-01-21T16:00:00Z","0.00000000"
"2020-01-22T00:00:00Z","0.00000000"
"2020-01-22T08:00:00Z","0.00000000"
"2020-01-22T16:00:00Z","0.00005852"
"2020-01-23T00:00:00Z","0.00000000"
"2020-01-23T08:00:00Z","0.00000000"
"2020-01-23T16:00:00Z","0.00000000"
"2020-01-24T00:00:00Z","0.00050623"
"2020-01-24T08:00:00Z","0.00000000"
"2020-01-24T16:00:00Z","0.00021518"
"2020-01-25T00:00:00Z","0.00000000"
"2020-01-25T08:00:00Z","0.00032998"
"2020-01-25T16:00:00Z","0.00003385"
"2020-01-26T00:00:00Z","0.00000000"
"2020-01-26T08:00:00Z","0.00000000"
"2020-01-26T16:00:00Z","0.00047684"
"2020-01-27T00:00:00Z","0.00037236"
"2020-01-27T08:00:00Z","0.00000000"
"2020-01-27T16:00:00Z","0.00000000"
"2020-01-28T00:00:00Z","0.00000000"
"2020-01-28T08:00:00Z","0.00000000"
"2020-01-28T16:00:00Z","0.00000000"
"2020-01-29T00:00:00Z","0.00047398"
"2020-01-29T08:00:00Z","0.00031957"
"2020-01-29T16:00:00Z","0.00018885"
"2020-01-30T00:00:00Z","0.00064070"
"2020-01-30T08:00:00Z","0.00038925"
"2020-01-30T16:00:00Z","0.00020806"
"2020-01-31T00:00:00Z","0.00034859"
"2020-01-31T08:00:00Z","0.00043136"
"2020-01-31T16:00:00Z","0.00035987"
"2020-02-01T00:00:00Z","0.00004512"
"2020-02-01T08:00:00Z","0.00000000"
"2020-02-01T16:00:00Z","0.00000000"
"2020-02-02T00:00:00Z","0.00000000"
