date_utc,long_short_ratio,long_account,short_account
2026-08-25,1.1317,0.5309,0.4691
2026-08-26,1.0700,0.5169,0.4831
2026-08-27,1.0259,0.5064,0.4936
2026-08-28,1.0734,0.5177,0.4823
2026-08-29,0.9822,0.4955,0.5045
2026-08-30,1.0096,0.5024,0.4976
2026-08-31,0.9786,0.4946,0.5054
2026-09-01,0.9755,0.4938,0.5062
2026-09-02,0.9459,0.4861,0.5139
2026-09-03,0.8716,0.4657,0.5343
2026-09-04,0.9631,0.4906,0.5094
2026-09-05,1.0713,0.5172,0.4828
2026-09-06,1.0222,0.5055,0.4945
2026-09-07,1.0178,0.5044,0.4956
2026-09-08,1.1164,0.5275,0.4725
2026-09-09,1.1720,0.5396,0.4604
2026-09-10,1.0141,0.5035,0.4965
2026-09-11,0.9357,0.4834,0.5166
2026-09-12,0.9380,0.4840,0.5160
2026-09-13,1.0133,0.5033,0.4967
2026-09-14,0.9312,0.4822,0.5178
2026-09-15,1.0760,0.5183,0.4817
2026-09-16,1.1664,0.5384,0.4616
2026-09-17,0.9309,0.4821,0.5179
2026-09-18,1.1863,0.5426,0.4574
2026-09-19,1.1432,0.5334,0.4666
2026-09-20,1.3781,0.5795,0.4205
2026-09-21,1.2512,0.5558,0.4442
2026-09-22,1.4931,0.5989,0.4011
2026-09-23,1.6371,0.6208,0.3792
2026-09-24,1.4931,0.5989,0.4011
2026-09-25,1.1939,0.5442,0.4558
2026-09-26,1.6001,0.6154,0.3846
