open_time_ms,open,high,low,close,volume,quote_volume
1680134400000,0.0135400,0.0139300,0.0131800,0.0138900,162566038,2204997.1917900
1680220800000,0.0138700,0.0139800,0.0132300,0.0135800,495641462,6729937.8730900
1680307200000,0.0135800,0.0143700,0.0135800,0.0141200,536518529,7541372.1984400
1680393600000,0.0141200,0.0145100,0.0133700,0.0137600,394278452,5484352.4961900
1680480000000,0.0137500,0.0140600,0.0132400,0.0138100,623322053,8520515.8963600
1680566400000,0.0138100,0.0144300,0.0133400,0.0134700,597433816,8192689.9432600
1680652800000,0.0134600,0.0139600,0.0132300,0.0135000,348589213,4740876.4924000
1680739200000,0.0135000,0.0135200,0.0130100,0.0133400,204156770,2708407.4227800
1680825600000,0.0133400,0.0138000,0.0131200,0.0134400,681553505,9186617.3962900
1680912000000,0.0134500,0.0138400,0.0131400,0.0137200,623136619,8450689.3703900
1680998400000,0.0137200,0.0155000,0.0136700,0.0150600,6507420870,96295184.9113000
1681084800000,0.0150600,0.0182300,0.0143800,0.0149000,3287655149,51827411.4149500
1681171200000,0.0149000,0.0150400,0.0142500,0.0142800,571779288,8368514.8638000
1681257600000,0.0142800,0.0143800,0.0134400,0.0139600,787470215,10938216.6356300
1681344000000,0.0139600,0.0144900,0.0137500,0.0144100,512773051,7243772.7815800
1681430400000,0.0144100,0.0151200,0.0142500,0.0148500,764941686,11232484.1842500
1681516800000,0.0148400,0.0151400,0.0144500,0.0150300,591668901,8752012.4940000
1681603200000,0.0150300,0.0165800,0.0148300,0.0163300,2325988863,36659609.2243200
1681689600000,0.0163200,0.0165400,0.0151300,0.0158600,841066632,13291476.3646100
1681776000000,0.0158700,0.0165700,0.0155400,0.0164800,760870511,12130721.5747200
1681862400000,0.0164800,0.0167100,0.0138100,0.0145600,927825806,13999063.0955100
1681948800000,0.0145700,0.0154000,0.0137800,0.0139200,718101882,10522450.5008600
1682035200000,0.0139200,0.0146000,0.0128900,0.0131100,783207899,10772124.9091000
1682121600000,0.0131200,0.0133300,0.0128000,0.0132600,460680017,6027838.4758200
1682208000000,0.0132500,0.0132800,0.0124000,0.0129100,540808134,6988532.2855700
1682294400000,0.0129000,0.0131200,0.0125100,0.0129200,520830918,6664539.6537600
1682380800000,0.0129200,0.0132200,0.0123000,0.0131800,577369309,7285174.4849600
1682467200000,0.0131800,0.0136300,0.0122200,0.0131500,705023253,9291574.2559700
1682553600000,0.0131500,0.0136700,0.0128900,0.0134400,2424042527,32285099.7750000
1682640000000,0.0134400,0.0135300,0.0131000,0.0131700,523392501,6958599.0305300
1682726400000,0.0131800,0.0135400,0.0130800,0.0134300,325335580,4345835.8883900
1682812800000,0.0134300,0.0134300,0.0129100,0.0130800,322150375,4252174.1893800
1682899200000,0.0130800,0.0131900,0.0122600,0.0123400,436498976,5507013.5508300
1682985600000,0.0123500,0.0124600,0.0121200,0.0123700,408939225,5039906.3147300
1683072000000,0.0123700,0.0125600,0.0114600,0.0124700,649704973,7776250.2520400
1683158400000,0.0124600,0.0124800,0.0120000,0.0121900,351684755,4301913.1474500
1683244800000,0.0122000,0.0123300,0.0118800,0.0121900,427574128,5193582.1204200
1683331200000,0.0122000,0.0122900,0.0111800,0.0113400,599715915,6953435.9243200
1683417600000,0.0113500,0.0115700,0.0110700,0.0111300,419917895,4762341.3373500
1683504000000,0.0111300,0.0113000,0.0096900,0.0102600,787123944,8232299.4566700
1683590400000,0.0102700,0.0104700,0.0101700,0.0104300,485338577,5010922.2342600
1683676800000,0.0104300,0.0104600,0.0093700,0.0103300,1588862605,15784632.6813100
1683763200000,0.0103300,0.0103400,0.0095600,0.0097400,910888213,9028161.2823700
1683849600000,0.0097400,0.0100700,0.0089500,0.0100700,1140556138,10615502.5809800
1683936000000,0.0100600,0.0100600,0.0095300,0.0095600,714509249,6922427.5133500
1684022400000,0.0095700,0.0098300,0.0093600,0.0097500,600494414,5750066.5500700
1684108800000,0.0097500,0.0099800,0.0096100,0.0097400,587137768,5752438.3963600
1684195200000,0.0097400,0.0098100,0.0094500,0.0097000,553910689,5337086.5716600
1684281600000,0.0097100,0.0102000,0.0094600,0.0100700,1080734651,10596912.2371000
1684368000000,0.0100700,0.0100900,0.0094600,0.0097600,709945385,6980796.5293700
1684454400000,0.0097600,0.0099500,0.0096300,0.0098300,505992958,4955806.5662700
1684540800000,0.0098200,0.0098300,0.0095000,0.0096000,455092610,4368209.5986900
1684627200000,0.0095900,0.0096000,0.0088500,0.0089000,674845889,6205070.9488600
1684713600000,0.0089100,0.0089500,0.0084200,0.0085500,1549085738,13403510.1361500
1684800000000,0.0085500,0.0088000,0.0082400,0.0083300,1590866913,13519901.5418400
1684886400000,0.0083300,0.0087300,0.0075100,0.0084300,2634696534,21485323.0129900
1684972800000,0.0084300,0.0089900,0.0080100,0.0080200,4892489941,41701467.0546500
1685059200000,0.0080200,0.0082800,0.0078000,0.0078800,2424349352,19346896.3960000
1685145600000,0.0078900,0.0078900,0.0075600,0.0077800,1431062894,11073900.4028100
1685232000000,0.0077800,0.0083100,0.0076500,0.0080500,1436289844,11308952.7419200
1685318400000,0.0080500,0.0084400,0.0079700,0.0082300,2054231136,16842889.9119800
1685404800000,0.0082400,0.0088800,0.0081600,0.0087900,2126521213,18047432.5768400
1685491200000,0.0087900,0.0088500,0.0081000,0.0086000,2237897500,19015517.4660900
1685577600000,0.0086100,0.0087900,0.0081600,0.0087400,1209493588,10197082.1781500
1685664000000,0.0087500,0.0145700,0.0086400,0.0131800,72386083811,873963768.1779300
1685750400000,0.0131800,0.0155000,0.0113500,0.0119900,84462299578,1148866408.5328200
1685836800000,0.0120000,0.0125700,0.0111300,0.0112200,14691986792,173570005.3250900
1685923200000,0.0112300,0.0119900,0.0103000,0.0108600,12208467347,136156037.8426800
1686009600000,0.0108600,0.0109900,0.0099500,0.0108000,4630075746,48404928.4109500
1686096000000,0.0108100,0.0108600,0.0095800,0.0096800,2522031642,25175551.4615900
1686182400000,0.0096900,0.0101400,0.0092500,0.0095500,2287049247,22037598.1215000
1686268800000,0.0095500,0.0097200,0.0091200,0.0092400,1726264003,16239239.6445300
1686355200000,0.0092500,0.0092900,0.0046100,0.0073500,12686595722,88342584.5466600
1686441600000,0.0073500,0.0078200,0.0069400,0.0074700,4335542906,32013233.8243700
1686528000000,0.0074800,0.0083300,0.0070900,0.0077000,5355397886,41294026.3179900
1686614400000,0.0077000,0.0089200,0.0076100,0.0083200,9384006598,78913013.2284800
