open_time_ms,open,high,low,close,volume,quote_volume
1768953600000,0.1390000,0.1775100,0.1104600,0.1295700,655017773,89154299.0458900
1769040000000,0.1295700,0.1557400,0.1073600,0.1343500,391121060,50420068.9237700
1769126400000,0.1343500,0.3200000,0.1254000,0.2865900,1810006508,414964222.9433800
1769212800000,0.2865500,0.3888000,0.1795000,0.1858200,1397269384,341750822.2898000
1769299200000,0.1858200,0.2131000,0.1587000,0.1736700,546270573,98070351.2248700
1769385600000,0.1736700,0.2995000,0.1514300,0.2654900,1493824883,363945850.6388300
1769472000000,0.2654800,0.2830000,0.2007800,0.2074000,556619860,129652837.5914400
1769558400000,0.2074300,0.2345900,0.1779500,0.2172300,400991891,81133835.7378000
1769644800000,0.2172300,0.2245600,0.1835700,0.2086400,315752238,65088614.2409000
1769731200000,0.2086500,0.2367800,0.1756600,0.1931600,347097504,68564299.7166000
1769817600000,0.1931000,0.2135800,0.1703100,0.1854000,211544555,40770252.5122300
1769904000000,0.1854100,0.1926300,0.1556100,0.1722100,156173286,27457713.2465300
1769990400000,0.1722100,0.1822100,0.1637000,0.1687600,122294476,20911358.4397700
1770076800000,0.1687600,0.1736500,0.1408800,0.1599800,169709249,26764208.5403600
1770163200000,0.1599800,0.1894300,0.1590000,0.1608200,169658184,29297032.3179300
1770249600000,0.1608200,0.1681400,0.1412400,0.1449900,116915662,18310038.8322800
1770336000000,0.1449000,0.1449000,0.1216700,0.1235800,134497610,17727557.2278100
1770422400000,0.1235900,0.1260000,0.0950100,0.1072100,226048347,23963798.5109300
1770508800000,0.1072000,0.1152900,0.0981600,0.0985400,144506466,15252815.2070700
1770595200000,0.0985300,0.1212000,0.0917300,0.1124600,213455222,23173522.7111900
1770681600000,0.1124300,0.1159700,0.1068400,0.1108500,117543723,13085875.0675800
1770768000000,0.1108300,0.1372700,0.1087100,0.1236100,201420922,24894432.2900700
1770854400000,0.1236400,0.1353600,0.1221700,0.1293600,148670087,19123290.2245000
1770940800000,0.1293400,0.1423700,0.1207400,0.1226900,95954595,12567588.6556400
1771027200000,0.1227700,0.1228900,0.1106000,0.1112400,57958803,6755984.5798900
1771113600000,0.1112300,0.1251100,0.1061700,0.1083100,85870727,9840146.8558500
1771200000000,0.1083100,0.1227900,0.1021100,0.1146900,50882245,5738126.6493200
1771286400000,0.1146900,0.1192000,0.1055900,0.1086500,35075455,3946170.5794900
1771372800000,0.1086400,0.1142700,0.0987600,0.0989900,35309238,3826752.2622300
1771459200000,0.0990300,0.1084100,0.0990000,0.1072600,36459208,3759914.9606800
1771545600000,0.1072700,0.1153600,0.0990700,0.1123300,125213274,13039390.9304700
1771632000000,0.1123600,0.1293600,0.1111400,0.1113300,114170366,13720838.9266000
1771718400000,0.1113200,0.1135800,0.1049300,0.1064500,38471793,4178183.5602900
