open_time_ms,open,high,low,close,volume,quote_volume
1785456000000,0.2640000,0.2980000,0.2474000,0.2746000,96924402,26236760.0750000
1785542400000,0.2745000,0.3248000,0.2612000,0.2778000,151484930,43232203.1135000
1785628800000,0.2777000,0.2869000,0.2320000,0.2617000,102090363,26360719.1404000
1785715200000,0.2618000,0.2922000,0.2542000,0.2672000,99015374,26761190.6136000
1785801600000,0.2672000,0.2767000,0.2589000,0.2617000,45263722,12022970.1478000
1785888000000,0.2618000,0.3520000,0.2589000,0.3005000,348410802,112060919.4861000
1785974400000,0.3005000,0.3101000,0.2732000,0.2865000,95668374,27304609.3025000
1786060800000,0.2865000,0.3274000,0.2756000,0.3092000,254165231,77352118.4590000
1786147200000,0.3092000,0.3217000,0.2855000,0.2965000,203748088,61201074.8436000
1786233600000,0.2966000,0.3165000,0.2729000,0.3116000,253179442,73039060.6915000
1786320000000,0.3116000,0.4088000,0.3048000,0.3278000,627089450,223037637.0136000
1786406400000,0.3277000,0.3534000,0.3033000,0.3173000,320005903,105006774.2096000
1786492800000,0.3174000,0.3400000,0.3053000,0.3180000,237192426,76566487.3564000
1786579200000,0.3180000,0.3431000,0.3179000,0.3241000,200061622,66498551.3849000
1786665600000,0.3241000,0.3570000,0.2836000,0.3031000,253169769,82000429.1927000
1786752000000,0.3031000,0.3139000,0.2912000,0.2930000,183440506,55379414.1057000
1786838400000,0.2929000,0.3095000,0.2817000,0.2835000,175339299,52072626.9649000
1786924800000,0.2834000,0.2958000,0.2706000,0.2822000,144794615,40953057.5898000
1787011200000,0.2821000,0.2938000,0.2790000,0.2930000,128932388,36751227.9250000
1787097600000,0.2929000,0.3435000,0.2907000,0.3047000,183686015,56623953.6101000
1787184000000,0.3047000,0.3109000,0.2752000,0.2778000,135967867,39762669.6398000
1787270400000,0.2778000,0.2865000,0.2718000,0.2853000,54045274,15034121.7007000
1787356800000,0.2853000,0.2942000,0.2186000,0.2461000,82331914,21762267.2586000
1787443200000,0.2461000,0.2548000,0.2252000,0.2309000,62883797,14670802.9753000
1787529600000,0.2308000,0.2333000,0.1959000,0.2031000,78238690,16739275.1713000
1787616000000,0.2032000,0.2082000,0.1927000,0.1963000,50274291,10217215.6156000
1787702400000,0.1963000,0.1978000,0.1788000,0.1824000,66632023,12381302.1608000
1787788800000,0.1823000,0.1840000,0.1694000,0.1713000,65240419,11518280.9206000
1787875200000,0.1713000,0.1722000,0.1568000,0.1647000,72604978,11964702.9986000
1787961600000,0.1648000,0.1817000,0.1642000,0.1701000,107923456,18818075.8203000
1788048000000,0.1702000,0.1853000,0.1663000,0.1744000,64190317,11182293.0804000
1788134400000,0.1743000,0.1783000,0.1601000,0.1636000,44918663,7722785.8717000
