open_time_ms,open,high,low,close,volume,quote_volume
1713312000000,30.1100,33.3100,26.7300,27.1500,8064003.88,242288622.903400
1713398400000,27.1400,27.3300,23.0700,25.0000,19051930.65,474269231.790000
1713484800000,25.0000,27.5000,22.1100,25.3900,9761007.80,241574094.518800
1713571200000,25.3900,29.9700,24.7200,28.8800,6832211.21,183132992.151600
1713657600000,28.8800,30.0000,25.4000,25.8900,5349499.26,146919508.544500
1713744000000,25.9000,26.7100,24.6000,24.8100,4374059.09,112422118.380700
1713830400000,24.8100,26.0400,23.0600,23.1800,4283892.39,104948344.927900
1713916800000,23.1800,23.6400,21.1900,21.4900,4759517.30,107199303.972300
1714003200000,21.4800,22.0400,20.4800,21.7800,4743285.03,100889806.254900
1714089600000,21.7700,22.7800,20.4100,20.6000,5617586.33,119529487.989400
1714176000000,20.6000,20.9200,18.8400,20.4200,4050901.31,80528794.131500
1714262400000,20.4200,21.9500,20.2200,20.6600,3467687.97,72957509.574700
1714348800000,20.6600,21.4000,19.2500,20.5000,3433648.44,69390727.182400
1714435200000,20.5000,21.0500,17.6500,18.3100,4028009.07,76065975.938400
1714521600000,18.3000,18.6300,16.5500,17.8700,3666762.74,64418222.894400
1714608000000,17.8700,18.3400,17.1300,17.9700,2012971.13,35956786.034800
1714694400000,17.9700,24.2100,17.6600,19.5800,8371702.65,164364624.606400
1714780800000,19.5800,20.2000,18.8800,19.0300,2493809.01,48497074.429500
1714867200000,19.0300,19.3700,18.2100,19.1900,2017905.51,37878151.405000
1714953600000,19.1900,19.6500,18.1800,18.5600,2026816.42,38271039.361400
1715040000000,18.5600,18.7400,17.2500,17.3200,1715107.61,30915139.979800
1715126400000,17.3200,17.8500,16.4920,16.9650,2329952.09,39862695.526410
1715212800000,16.9650,17.6490,16.7020,17.5160,1199555.61,20581292.200500
1715299200000,17.5160,17.8430,16.5230,16.9450,1351641.56,23221459.961320
1715385600000,16.9460,17.4170,16.4200,16.7670,1023834.66,17265425.448540
1715472000000,16.7670,17.6450,16.6690,17.1940,1455419.99,25090760.582950
1715558400000,17.1940,17.3380,15.6800,15.8930,2545125.93,41702476.892420
1715644800000,15.8910,16.0580,14.0720,14.1730,2998311.90,44295363.795860
1715731200000,14.1740,14.7070,13.3860,14.5310,3112567.55,44063235.057830
1715817600000,14.5300,15.5030,13.6550,14.2060,2976076.00,43413962.138110
1715904000000,14.2070,15.6900,14.1190,15.1340,1874477.35,28286462.442480
1715990400000,15.1330,15.3150,14.4750,14.8140,1318240.07,19654815.715760
1716076800000,14.8160,15.0590,13.6410,13.7570,1495179.28,21210079.606680
1716163200000,13.7570,15.7980,13.4240,15.6420,2661792.60,38313457.941170
1716249600000,15.6440,15.9810,15.2000,15.7870,2307118.91,36101657.814180
1716336000000,15.7860,15.9670,14.4850,14.8520,1709262.93,25769875.407790
1716422400000,14.8480,15.7310,14.4170,15.5650,2569842.67,38872390.659910
1716508800000,15.5660,16.2730,14.5990,15.7370,2299461.86,35748295.792600
1716595200000,15.7370,17.5330,15.6090,17.1550,2589373.07,43110771.104440
1716681600000,17.1550,20.3450,16.8980,19.9440,7418442.47,136625778.316630
1716768000000,19.9430,21.5210,18.7800,19.5570,8359342.97,167821424.297420
1716854400000,19.5580,19.6780,18.0940,18.9050,3225185.55,61189306.492450
1716940800000,18.9080,19.9300,18.2560,18.3870,2561437.35,49307319.712820
1717027200000,18.3870,19.0650,17.9000,18.4330,1621507.67,30004556.238190
