open_time_ms,open,high,low,close,volume,quote_volume
1775433600000,658.30000,661.67000,637.64000,657.78000,2099.87,1379710.8430000
1775520000000,657.66000,675.19000,650.89000,673.72000,4732.62,3116561.1575000
1775606400000,673.74000,677.87000,671.41000,674.29000,5001.54,3375815.1404000
1775692800000,674.24000,680.35000,672.39000,678.52000,2891.29,1958467.9772000
1775779200000,678.50000,682.78000,677.87000,679.92000,2649.82,1801205.5370000
1775865600000,679.89000,681.72000,678.36000,679.53000,1613.14,1097138.2094000
1775952000000,679.56000,689.83000,674.20000,679.19000,3956.28,2682874.8944000
1776038400000,679.19000,686.51000,671.51000,685.92000,6583.54,4451918.0643000
1776124800000,685.86000,694.55000,685.35000,694.04000,3281.81,2265235.2489000
1776211200000,694.00000,700.32000,692.40000,700.14000,3701.63,2575914.6502000
1776297600000,700.06000,702.19000,697.90000,701.95000,3393.10,2375391.3631000
1776384000000,701.85000,711.90000,701.01000,710.41000,4143.08,2930582.3916000
1776470400000,710.38000,711.07000,707.81000,710.43000,3447.67,2444868.7045000
1776556800000,710.31000,710.50000,700.64000,709.38000,2117.63,1500060.9469000
1776643200000,709.26000,709.86000,704.41000,709.46000,4344.01,3069411.8351000
1776729600000,709.48000,712.00000,702.89000,707.00000,3888.25,2752142.5183000
1776816000000,707.04000,711.37000,707.04000,710.20000,2428.17,1721613.0470000
1776902400000,710.19000,712.13000,702.31000,709.59000,4148.54,2937584.4345000
1776988800000,709.63000,714.27000,708.15000,713.24000,3675.42,2614405.1590000
1777075200000,713.18000,714.23000,712.08000,713.79000,1128.03,804620.8890000
1777161600000,713.87000,716.98000,711.66000,712.26000,1220.47,871645.4527000
1777248000000,712.28000,716.52000,712.20000,716.22000,4532.07,3235176.7097000
1777334400000,716.23000,716.73000,709.39000,712.39000,3386.40,2411002.4772000
1777420800000,712.40000,714.30000,708.17000,713.68000,4143.51,2947407.3557000
1777507200000,713.70000,720.81000,708.41000,719.88000,4359.14,3112555.4761000
1777593600000,719.86000,724.73000,719.14000,719.50000,4608.31,3326413.2545000
1777680000000,719.50000,720.39000,718.81000,719.98000,616.97,443966.9007000
1777766400000,719.98000,722.48000,719.08000,720.83000,1989.46,1433926.4984000
1777852800000,720.82000,722.29000,714.58000,717.80000,5858.97,4212484.6529000
