open_time_ms,open,high,low,close,volume,quote_volume
1776643200000,403.21000,404.26000,392.80000,399.98000,5257.36,2100579.8310000
1776729600000,398.65000,404.96000,394.76000,404.82000,2252.75,901765.3083000
1776816000000,404.69000,432.98000,403.87000,421.51000,4679.39,1924514.9084000
1776902400000,421.39000,429.76000,416.13000,422.16000,2485.20,1049728.3684000
1776988800000,422.33000,431.72000,409.08000,420.52000,4526.43,1898779.9867000
1777075200000,420.55000,421.38000,417.38000,419.15000,3371.09,1412478.2395000
1777161600000,418.83000,423.60000,418.32000,420.00000,549.79,231087.1133000
1777248000000,420.22000,427.95000,414.29000,418.41000,3046.59,1280435.1340000
1777334400000,418.40000,419.31000,395.02000,400.12000,2831.04,1141643.8486000
1777420800000,399.72000,415.92000,397.01000,415.04000,2761.30,1115389.7109000
1777507200000,414.65000,419.14000,404.32000,413.92000,3323.42,1372239.0434000
1777593600000,414.24000,423.47000,413.90000,420.66000,2068.82,866510.6360000
1777680000000,420.53000,422.20000,419.53000,421.22000,433.61,182574.8250000
1777766400000,420.84000,425.90000,418.92000,421.75000,2165.73,915818.3909000
1777852800000,422.17000,428.16000,410.01000,415.25000,2067.60,866817.6055000
1777939200000,415.64000,440.67000,414.54000,432.24000,3762.97,1607459.1909000
1778025600000,431.90000,439.29000,418.27000,424.86000,4609.02,1973705.2791000
1778112000000,424.85000,427.73000,406.56000,412.96000,6482.14,2702954.9335000
1778198400000,413.01000,435.49000,412.17000,430.06000,6692.07,2843013.2903000
1778284800000,430.00000,431.39000,429.50000,430.04000,1218.13,524189.8456000
1778371200000,429.82000,435.75000,423.62000,429.06000,2727.04,1172399.7083000
1778457600000,429.20000,434.18000,423.59000,429.07000,4788.19,2051961.6756000
1778544000000,429.04000,429.62000,408.61000,417.67000,5660.88,2380334.3590000
1778630400000,417.82000,424.54000,404.74000,418.01000,4987.89,2076472.1931000
1778716800000,418.40000,442.86000,413.50000,440.60000,13622.43,5891636.2013000
1778803200000,440.79000,443.09000,422.45000,423.83000,9038.98,3891859.7216000
1778889600000,423.83000,424.67000,420.79000,422.60000,2916.16,1231809.1408000
1778976000000,422.60000,427.29000,421.08000,423.56000,1965.78,833432.5120000
1779062400000,423.62000,427.71000,414.83000,420.29000,8176.06,3439048.7606000
1779148800000,420.26000,421.12000,406.03000,411.85000,5259.55,2174250.2558000
