open_time_ms,open,high,low,close,volume,quote_volume
1779062400000,330.49000,342.57000,326.23000,332.00000,3622.48,1203185.6661000
1779148800000,331.90000,336.20000,327.60000,329.94000,1405.11,467493.7415000
1779235200000,329.94000,333.70000,324.99000,331.24000,2044.95,673878.4704000
1779321600000,331.83000,333.06000,327.34000,332.54000,796.46,263438.5101000
1779408000000,332.54000,333.06000,326.11000,326.41000,722.03,238264.8804000
1779494400000,326.34000,337.21000,325.51000,336.20000,675.05,223648.8543000
1779580800000,336.21000,340.72000,328.90000,335.62000,995.48,333745.4706000
1779667200000,335.70000,337.67000,333.28000,334.44000,352.30,118218.3312000
1779753600000,334.46000,335.04000,324.39000,326.17000,1001.06,327868.8936000
1779840000000,326.17000,331.90000,324.95000,327.24000,801.58,263129.2281000
1779926400000,327.22000,330.55000,320.84000,324.57000,1273.45,416115.5116000
1780012800000,324.68000,331.29000,323.52000,329.05000,1150.37,377288.7709000
1780099200000,328.85000,331.36000,326.50000,328.30000,211.99,69738.2304000
1780185600000,328.32000,331.24000,326.50000,327.79000,411.51,135384.7548000
1780272000000,327.79000,328.19000,318.96000,322.56000,1335.44,432446.6094000
1780358400000,322.61000,324.48000,314.00000,319.21000,1576.05,504678.2016000
1780444800000,319.21000,320.20000,308.95000,314.58000,1498.23,471213.5043000
1780531200000,314.62000,325.00000,313.25000,320.47000,2276.68,727395.0108000
1780617600000,320.48000,326.18000,320.10000,322.74000,4114.54,1324841.4569000
1780704000000,322.84000,324.09000,307.24000,314.91000,1462.82,461584.5875000
1780790400000,315.11000,320.54000,314.99000,319.39000,386.03,122833.7457000
1780876800000,319.81000,324.35000,318.50000,320.54000,1706.20,548860.5207000
1780963200000,320.40000,325.33000,317.16000,324.51000,1515.86,487168.6261000
1781049600000,324.51000,326.71000,319.56000,323.05000,2276.72,735813.2350000
1781136000000,323.17000,324.93000,318.01000,319.84000,1117.23,359909.6677000
1781222400000,319.76000,326.02000,319.38000,322.38000,1428.78,460107.3127000
1781308800000,322.05000,322.79000,320.05000,320.95000,264.12,84796.0545000
1781395200000,321.13000,324.81000,320.49000,322.99000,230.65,74505.1970000
1781481600000,322.99000,326.45000,321.54000,323.87000,529.33,171436.1303000
1781568000000,324.33000,334.80000,323.24000,333.72000,861.95,284622.1531000
1781654400000,333.74000,336.96000,330.01000,332.04000,918.05,305973.4704000
1781740800000,332.05000,332.40000,327.23000,328.20000,699.74,230902.3038000
1781827200000,328.07000,328.07000,322.70000,325.28000,641.67,208744.5693000
